case,video,frame,key,infer_ms,stability_iou_prev,iou,precision,recall,f1,pred_pixels,gt_pixels
baseline_raw,VID_20260319_160240_00_020,frame_000672,VID_20260319_160240_00_020/frame_000672,14.495100011117756,0.9633932929731569,0.9846283438998791,0.9989152245916062,0.9856822950646237,0.9922546424637294,951349.0,964121.0
candidate_raw,VID_20260319_155939_00_017,frame_000000,VID_20260319_155939_00_017/frame_000000,18.756700010271743,1.0,0.9134577467040405,0.9159294588869962,0.9970544507807101,0.9547717980995243,935738.0,859602.0
candidate_raw,VID_20260319_155939_00_017,frame_000032,VID_20260319_155939_00_017/frame_000032,11.784500005887821,0.9784369601300769,0.9169313144463064,0.9222693938082114,0.9937272550939353,0.9566657996936695,933236.0,866128.0
candidate_raw,VID_20260319_155939_00_017,frame_000064,VID_20260319_155939_00_017/frame_000064,11.736999993445352,0.973856077617252,0.9293289800795963,0.936230612874481,0.9921301190107347,0.9633701558157862,930321.0,877904.0
candidate_raw,VID_20260319_155939_00_017,frame_000096,VID_20260319_155939_00_017/frame_000096,11.741000023903325,0.9908007716377232,0.9252390848851105,0.9304361784093828,0.9939992431889867,0.9611679839133586,934480.0,874723.0
candidate_raw,VID_20260319_155939_00_017,frame_000128,VID_20260319_155939_00_017/frame_000128,11.70620002085343,0.9978730723048589,0.9242558895706823,0.9313924248140188,0.9917780096752058,0.9606371944397598,935713.0,878741.0
candidate_raw,VID_20260319_155939_00_017,frame_000160,VID_20260319_155939_00_017/frame_000160,13.793499994790182,0.9978561105123223,0.9278727930227612,0.9334544575198646,0.9935968692768176,0.9625871544853595,934578.0,878008.0
candidate_raw,VID_20260319_155939_00_017,frame_000192,VID_20260319_155939_00_017/frame_000192,11.883200000738725,0.9953265203723017,0.9221920944042505,0.930681548148677,0.9902054930415805,0.9595212643823382,938437.0,882025.0
candidate_raw,VID_20260319_155939_00_017,frame_000224,VID_20260319_155939_00_017/frame_000224,11.702700023306534,0.9968644494580129,0.9254578564106265,0.9306427653680172,0.9940159551732353,0.9612860165486393,937076.0,877333.0
candidate_raw,VID_20260319_155939_00_017,frame_000256,VID_20260319_155939_00_017/frame_000256,19.415399990975857,0.9963180005317734,0.9263507302516821,0.9316695781318819,0.9938749175775226,0.9617674660217792,939962.0,881131.0
candidate_raw,VID_20260319_155939_00_017,frame_000288,VID_20260319_155939_00_017/frame_000288,12.618700013263151,0.9929999830456749,0.9291301628683732,0.9363717720883961,0.9917451290294983,0.9632633201762538,940856.0,888324.0
candidate_raw,VID_20260319_155939_00_017,frame_000320,VID_20260319_155939_00_017/frame_000320,11.61440002033487,0.9932945734379885,0.9298871415356151,0.9360494568178722,0.9929700694525979,0.9636699696291069,939648.0,885784.0
candidate_raw,VID_20260319_155939_00_017,frame_000352,VID_20260319_155939_00_017/frame_000352,11.708500009262934,0.9685274859464809,0.9392200546973517,0.9438922538655431,0.9947573756972419,0.9686575305595558,930335.0,882764.0
candidate_raw,VID_20260319_155939_00_017,frame_000384,VID_20260319_155939_00_017/frame_000384,11.724300013156608,0.9172788859965864,0.9327820522349074,0.9346838727503902,0.9978234017154682,0.9652221792481116,926494.0,867868.0
candidate_raw,VID_20260319_155939_00_017,frame_000416,VID_20260319_155939_00_017/frame_000416,14.40859999274835,0.8357267158341024,0.9163812977444158,0.9195008898899816,0.9963113747419582,0.9563663544650517,1036645.0,956725.0
candidate_raw,VID_20260319_155939_00_017,frame_000448,VID_20260319_155939_00_017/frame_000448,11.726299999281764,0.8500990581343304,0.9535910402324567,0.9544255266521005,0.9990839544919576,0.9762442810128669,1067308.0,1019600.0
candidate_raw,VID_20260319_155939_00_017,frame_000480,VID_20260319_155939_00_017/frame_000480,11.723200004780665,0.8288274460453939,0.9409229677971612,0.9439857059551565,0.9965636655161979,0.9695624024327518,910589.0,862547.0
candidate_raw,VID_20260319_155939_00_017,frame_000512,VID_20260319_155939_00_017/frame_000512,12.142000021412969,0.8874962681735933,0.9552762435112437,0.9633319309857488,0.9913221431267538,0.9771266302461475,853331.0,829237.0
candidate_raw,VID_20260319_155939_00_017,frame_000544,VID_20260319_155939_00_017/frame_000544,12.690300005488098,0.8850423767449411,0.9295946458692129,0.934107284116905,0.9948300180259954,0.9635128785822931,841914.0,790525.0
candidate_raw,VID_20260319_155939_00_017,frame_000576,VID_20260319_155939_00_017/frame_000576,11.763499991502613,0.8601362393411323,0.9112787687546529,0.9182281114450049,0.9917633625062876,0.9535801722408311,882516.0,817081.0
candidate_raw,VID_20260319_155939_00_017,frame_000608,VID_20260319_155939_00_017/frame_000608,11.701100011123344,0.8390603291694644,0.9335799596248894,0.9382483259486291,0.9946986419905699,0.9656491886748786,900510.0,849405.0
candidate_raw,VID_20260319_155939_00_017,frame_000640,VID_20260319_155939_00_017/frame_000640,11.70470000943169,0.7559140450829824,0.8736139228975741,0.8791486547868084,0.9928452201627302,0.9325442261301262,970887.0,859705.0
candidate_raw,VID_20260319_155939_00_017,frame_000672,VID_20260319_155939_00_017/frame_000672,11.68689999030903,0.7732620627765255,0.9422347138120224,0.9426510011831484,0.9995315322468586,0.9702583391300829,1068336.0,1007540.0
candidate_raw,VID_20260319_155939_00_017,frame_000704,VID_20260319_155939_00_017/frame_000704,11.626999999862164,0.8203802115856487,0.9278868399711789,0.9280350371817853,0.9998279297041013,0.9625947132717089,1039353.0,964722.0
candidate_raw,VID_20260319_155939_00_017,frame_000736,VID_20260319_155939_00_017/frame_000736,12.905200012028217,0.723428241049105,0.9275452668590496,0.9298651033465594,0.9973175245116328,0.9624108785476068,862438.0,804108.0
candidate_raw,VID_20260319_155939_00_017,frame_000768,VID_20260319_155939_00_017/frame_000768,12.512699991930276,0.7436695273225653,0.946724483647093,0.9516432648073981,0.9945700591972692,0.972633253035839,766036.0,732973.0
candidate_raw,VID_20260319_155939_00_017,frame_000800,VID_20260319_155939_00_017/frame_000800,11.883200000738725,0.905725932956738,0.9294295853441361,0.9348951193208672,0.9937492800708341,0.963424208277973,765918.0,720557.0
candidate_raw,VID_20260319_155939_00_017,frame_000832,VID_20260319_155939_00_017/frame_000832,11.733499995898455,0.935254219505111,0.9381067783699422,0.9452100115460139,0.9920528702732643,0.9680651126548799,746578.0,711326.0
candidate_raw,VID_20260319_155939_00_017,frame_000864,VID_20260319_155939_00_017/frame_000864,11.77569999708794,0.9203534821331009,0.9108365052758639,0.9181614378433373,0.9913172594996799,0.9533379781692711,782394.0,724656.0
candidate_raw,VID_20260319_155939_00_017,frame_000896,VID_20260319_155939_00_017/frame_000896,11.774000013247132,0.8871102888517546,0.9227780397607406,0.9310892318942385,0.9904193738295599,0.9598383387773306,798627.0,750786.0
candidate_raw,VID_20260319_155939_00_017,frame_000928,VID_20260319_155939_00_017/frame_000928,11.739200010197237,0.8896218208692818,0.9196439464324259,0.924516753679111,0.9943014703550895,0.9581401260807181,847963.0,788449.0
candidate_raw,VID_20260319_155939_00_017,frame_000960,VID_20260319_155939_00_017/frame_000960,11.876900010975078,0.8071958100346633,0.9203442954194708,0.9253627562435879,0.9941419027530651,0.9585200920634237,937682.0,872809.0
candidate_raw,VID_20260319_155939_00_017,frame_000992,VID_20260319_155939_00_017/frame_000992,11.845800006994978,0.8899392600773054,0.9669223939958204,0.970621046748914,0.9960745083088126,0.9831830650232304,944792.0,920649.0
candidate_raw,VID_20260319_155939_00_017,frame_001024,VID_20260319_155939_00_017/frame_001024,11.744099989300594,0.9164239494856273,0.9635492598758286,0.9703550318388593,0.992773582960001,0.98143629962893,892934.0,872770.0
candidate_raw,VID_20260319_155939_00_017,frame_001056,VID_20260319_155939_00_017/frame_001056,11.625200015259907,0.8590327700291003,0.9597912094894114,0.9695335989454508,0.9896389767985648,0.9794831253881048,810204.0,793744.0
candidate_raw,VID_20260319_155939_00_017,frame_001088,VID_20260319_155939_00_017/frame_001088,11.712899984559044,0.8720866818023473,0.9538479776439279,0.9570425471632552,0.9965127363052538,0.9763789082445784,748252.0,718615.0
candidate_raw,VID_20260319_155939_00_017,frame_001120,VID_20260319_155939_00_017/frame_001120,20.070699974894524,0.7932547098880798,0.8063969823269737,0.8093571720083708,0.9954849234893451,0.8928236597120365,921304.0,749046.0
candidate_raw,VID_20260319_155939_00_017,frame_001152,VID_20260319_155939_00_017/frame_001152,11.935000016819686,0.8553900556141664,0.7882362096302645,0.79421235871484,0.9905441141117076,0.881579519959771,918267.0,736261.0
candidate_raw,VID_20260319_155939_00_017,frame_001184,VID_20260319_155939_00_017/frame_001184,11.674500012304634,0.8113661370493677,0.8918395283442155,0.8983399554944771,0.9919516847112486,0.9428278825792117,869555.0,787494.0
candidate_raw,VID_20260319_155939_00_017,frame_001216,VID_20260319_155939_00_017/frame_001216,11.925800004974008,0.7649977362650342,0.9692035076073108,0.9799603342145546,0.988801246150838,0.9843609397029215,923718.0,915459.0
candidate_raw,VID_20260319_155939_00_017,frame_001248,VID_20260319_155939_00_017/frame_001248,19.601899984991178,0.7636932049572017,0.953348932586402,0.9635634666287887,0.9890027562281177,0.9761173917084911,964499.0,939690.0
candidate_raw,VID_20260319_155939_00_017,frame_001280,VID_20260319_155939_00_017/frame_001280,19.776800007093698,0.682324418441856,0.8313382261837196,0.862891136837905,0.9578680689194892,0.90790244455949,741812.0,668258.0
candidate_raw,VID_20260319_155939_00_017,frame_001312,VID_20260319_155939_00_017/frame_001312,19.7764000040479,0.8375649762006339,0.8824396909421155,0.9292028022337154,0.946046416071293,0.9375489639197693,683883.0,671707.0
candidate_raw,VID_20260319_155939_00_017,frame_001344,VID_20260319_155939_00_017/frame_001344,19.546399998944253,0.9107211994366419,0.9071341040312954,0.9310360080742072,0.9724783499946866,0.9513060482886836,678209.0,649307.0
candidate_raw,VID_20260319_155939_00_017,frame_001376,VID_20260319_155939_00_017/frame_001376,19.282599998405203,0.8732918667996411,0.9119093243231455,0.935533861838033,0.9730543148932738,0.9539252858092313,670445.0,644593.0
candidate_raw,VID_20260319_155939_00_017,frame_001408,VID_20260319_155939_00_017/frame_001408,14.542799995979294,0.8721067492788521,0.9363487512443534,0.9685374674269732,0.9657230484414774,0.9671282103935344,680778.0,682762.0
candidate_raw,VID_20260319_155939_00_017,frame_001440,VID_20260319_155939_00_017/frame_001440,11.801799992099404,0.8534057400563064,0.9376910383817698,0.961953652014559,0.9738063352451788,0.9678437065641453,708294.0,699673.0
candidate_raw,VID_20260319_155939_00_017,frame_001472,VID_20260319_155939_00_017/frame_001472,11.694799992255867,0.8391212592368208,0.9346936365888122,0.9647700748975359,0.967723633193993,0.9662445969862526,754898.0,752594.0
candidate_raw,VID_20260319_155939_00_017,frame_001504,VID_20260319_155939_00_017/frame_001504,12.088799994671717,0.7752170245668295,0.9440472830849631,0.9591806647086821,0.983562201515101,0.9712184382541114,861430.0,840076.0
candidate_raw,VID_20260319_155939_00_017,frame_001536,VID_20260319_155939_00_017/frame_001536,11.787399998866022,0.7950758200422487,0.9625545262446813,0.9663638882456083,0.9959213984872523,0.9809200339381295,967264.0,938557.0
candidate_raw,VID_20260319_155939_00_017,frame_001568,VID_20260319_155939_00_017/frame_001568,19.4785000057891,0.6593830956354723,0.9621463427553648,0.9728729451178934,0.9886703515919476,0.9807080356751176,746819.0,734886.0
candidate_raw,VID_20260319_155939_00_017,frame_001600,VID_20260319_155939_00_017/frame_001600,11.684800003422424,0.806200585872618,0.94651185437854,0.9610421713551194,0.9842774095017052,0.972521027549284,748399.0,730732.0
candidate_raw,VID_20260319_155939_00_017,frame_001632,VID_20260319_155939_00_017/frame_001632,11.778599990066141,0.8621587311595108,0.9276202154943585,0.9453050587867751,0.9802308768103918,0.9624512214990031,787422.0,759366.0
candidate_raw,VID_20260319_155939_00_017,frame_001664,VID_20260319_155939_00_017/frame_001664,11.691599996993318,0.7451403232003049,0.9534681867014154,0.9665783349760527,0.9859741283839807,0.9761798970593132,879639.0,862335.0
candidate_raw,VID_20260319_155939_00_017,frame_001696,VID_20260319_155939_00_017/frame_001696,11.668899998767301,0.8171626095875061,0.9227351329978253,0.9623145021114006,0.9573287014138518,0.9598151270676022,766316.0,770307.0
candidate_raw,VID_20260319_155939_00_017,frame_001728,VID_20260319_155939_00_017/frame_001728,11.848800000734627,0.8920327851293586,0.9333191313392063,0.9449796552236023,0.9869514804974524,0.9655096421589725,788163.0,754645.0
candidate_raw,VID_20260319_155939_00_017,frame_001760,VID_20260319_155939_00_017/frame_001760,11.726600001566112,0.8043081743050177,0.8626776870492039,0.8782405569291296,0.9798721654725964,0.926276932447536,886576.0,794621.0
candidate_raw,VID_20260319_155939_00_017,frame_001792,VID_20260319_155939_00_017/frame_001792,11.752799997339025,0.7692781724213096,0.9423352254736852,0.9658806693578638,0.974783423919493,0.9703116260416623,850427.0,842660.0
candidate_raw,VID_20260319_160039_00_018,frame_000000,VID_20260319_160039_00_018/frame_000000,12.25280002108775,1.0,0.9443232135621825,0.9671143931686462,0.9756520034366044,0.9713644387674555,874790.0,867135.0
candidate_raw,VID_20260319_160039_00_018,frame_000032,VID_20260319_160039_00_018/frame_000032,11.785999988205731,0.7641673944237427,0.9695147302527947,0.9835934096399858,0.9854512050917806,0.9845214309500023,1009960.0,1008056.0
candidate_raw,VID_20260319_160039_00_018,frame_000064,VID_20260319_160039_00_018/frame_000064,11.927999992622063,0.7378397049885016,0.9777529619956713,0.983689532758682,0.9938655434790785,0.9887513564980936,1208733.0,1196357.0
candidate_raw,VID_20260319_160039_00_018,frame_000096,VID_20260319_160039_00_018/frame_000096,11.807800008682534,0.878519158142908,0.9695965293766143,0.9796553119300541,0.9895213284099404,0.9845636046926787,1114689.0,1103575.0
candidate_raw,VID_20260319_160039_00_018,frame_000128,VID_20260319_160039_00_018/frame_000128,19.648099987534806,0.9052196331561625,0.9591859830501359,0.9624870872498956,0.9964370366156589,0.9791678700730988,1091944.0,1054740.0
candidate_raw,VID_20260319_160039_00_018,frame_000160,VID_20260319_160039_00_018/frame_000160,14.56559999496676,0.9060121462398969,0.9611133379872543,0.9623659502313457,0.998647572322123,0.980171129704999,1108730.0,1068449.0
candidate_raw,VID_20260319_160039_00_018,frame_000192,VID_20260319_160039_00_018/frame_000192,11.784200003603473,0.9284493415840231,0.9414754288263273,0.9469660146688637,0.9938791899759987,0.9698556209856066,1150055.0,1095770.0
