mask_case,planner,video,frame,key,runtime_ms,planner_path_source,has_path,inside_gt_ratio,mean_gt_clearance_px,mean_center_error_px,forward_span_px,heading_deg,path_points
candidate_confhold,img_midpoint,IMG_1922,frame_002239,IMG_1922/frame_002239,2.5631999887991697,img_midpoint,1.0,1.0,125.55010986328125,19.395833333333332,348.0,36.599317463682105,24.0
oracle_gt,bev_dt_full,IMG_1922,frame_003336,IMG_1922/frame_003336,2253.8875000027474,dt_ridge,1.0,1.0,200.6662139892578,104.27777777777777,374.0,-42.601578665907496,81.0
oracle_gt,bev_dt_nearfield,IMG_1922,frame_003336,IMG_1922/frame_003336,2997.8077999840025,dt_ridge,1.0,1.0,126.55537414550781,210.73456790123456,396.0,-29.612863605428057,81.0
oracle_gt,bev_graph,IMG_1922,frame_003336,IMG_1922/frame_003336,59.810199978528544,fallback_skeleton,1.0,1.0,142.84645080566406,143.48757763975155,449.0,-51.036036516668446,161.0
oracle_gt,img_dt,IMG_1922,frame_003336,IMG_1922/frame_003336,213.34919999935664,img_dt,1.0,1.0,267.9516906738281,98.67333333333333,560.0,-46.355131291022154,75.0
oracle_gt,img_midpoint,IMG_1922,frame_003336,IMG_1922/frame_003336,2.435300004435703,img_midpoint,1.0,1.0,221.3418731689453,3.0789473684210527,560.0,-35.008956579831,38.0
baseline_raw,bev_dt_full,IMG_1922,frame_003336,IMG_1922/frame_003336,2240.629500010982,dt_ridge,1.0,1.0,202.30104064941406,101.87037037037037,373.0,-43.21008939175393,81.0
baseline_raw,bev_dt_nearfield,IMG_1922,frame_003336,IMG_1922/frame_003336,2952.7847999997903,dt_ridge,1.0,1.0,127.48634338378906,209.1851851851852,396.0,-28.97102169372329,81.0
baseline_raw,bev_graph,IMG_1922,frame_003336,IMG_1922/frame_003336,60.659200011286885,fallback_skeleton,1.0,1.0,142.28973388671875,144.39814814814815,449.0,-51.37818628908938,162.0
baseline_raw,img_dt,IMG_1922,frame_003336,IMG_1922/frame_003336,194.31709998752922,img_dt,1.0,1.0,268.490234375,96.96666666666667,560.0,-46.355131291022154,75.0
baseline_raw,img_midpoint,IMG_1922,frame_003336,IMG_1922/frame_003336,2.3355000012088567,img_midpoint,1.0,1.0,222.30599975585938,19.736842105263158,560.0,-34.66889515566031,38.0
candidate_confhold,bev_dt_full,IMG_1922,frame_003336,IMG_1922/frame_003336,2311.261299997568,dt_ridge,1.0,1.0,202.81503295898438,101.05555555555556,373.0,-43.21008939175393,81.0
candidate_confhold,bev_dt_nearfield,IMG_1922,frame_003336,IMG_1922/frame_003336,2861.3761000160594,dt_ridge,1.0,1.0,147.71084594726562,184.54320987654322,392.0,-42.288016532555055,81.0
candidate_confhold,bev_graph,IMG_1922,frame_003336,IMG_1922/frame_003336,59.1454999812413,fallback_skeleton,1.0,1.0,144.89883422851562,140.29245283018867,449.0,-51.58520509900953,159.0
candidate_confhold,img_dt,IMG_1922,frame_003336,IMG_1922/frame_003336,217.6142000243999,img_dt,1.0,1.0,267.9516906738281,98.67333333333333,560.0,-46.355131291022154,75.0
candidate_confhold,img_midpoint,IMG_1922,frame_003336,IMG_1922/frame_003336,2.332800009753555,img_midpoint,1.0,1.0,221.6117706298828,4.026315789473684,560.0,-35.34621391146345,38.0
oracle_gt,bev_dt_full,IMG_1922,frame_004469,IMG_1922/frame_004469,709.7075000056066,dt_ridge,1.0,1.0,127.52365112304688,29.30246913580247,406.0,-24.047152052246883,81.0
oracle_gt,bev_dt_nearfield,IMG_1922,frame_004469,IMG_1922/frame_004469,884.6606999868527,dt_ridge,1.0,1.0,126.81734466552734,39.6,394.0,-22.45154645600387,75.0
oracle_gt,bev_graph,IMG_1922,frame_004469,IMG_1922/frame_004469,824.3666000198573,dt_corridor,1.0,1.0,124.34113311767578,28.327380952380953,410.0,-24.10712280244722,84.0
oracle_gt,img_dt,IMG_1922,frame_004469,IMG_1922/frame_004469,101.88360000029206,img_dt,1.0,0.9682539701461792,155.70176696777344,7.992063492063492,469.0,4.838898800923287,63.0
oracle_gt,img_midpoint,IMG_1922,frame_004469,IMG_1922/frame_004469,2.5476000155322254,img_midpoint,1.0,0.9354838728904724,131.6963348388672,24.258064516129032,454.0,1.573664054102554,31.0
baseline_raw,bev_dt_full,IMG_1922,frame_004469,IMG_1922/frame_004469,684.6610000065994,dt_ridge,1.0,1.0,113.24520111083984,46.401234567901234,408.0,-18.301080422795014,81.0
baseline_raw,bev_dt_nearfield,IMG_1922,frame_004469,IMG_1922/frame_004469,1297.745699994266,dt_ridge,1.0,1.0,121.1718521118164,48.12837837837838,394.0,-19.290046219188735,74.0
baseline_raw,bev_graph,IMG_1922,frame_004469,IMG_1922/frame_004469,716.4148000010755,dt_corridor,1.0,1.0,109.78868865966797,45.779761904761905,412.0,-17.910516974394255,84.0
baseline_raw,img_dt,IMG_1922,frame_004469,IMG_1922/frame_004469,72.05799999064766,img_dt,1.0,1.0,163.73033142089844,6.466666666666667,447.0,5.024075258539548,60.0
baseline_raw,img_midpoint,IMG_1922,frame_004469,IMG_1922/frame_004469,2.3326000082306564,img_midpoint,1.0,1.0,162.28964233398438,13.466666666666667,439.0,7.512144103052749,30.0
candidate_confhold,bev_dt_full,IMG_1922,frame_004469,IMG_1922/frame_004469,672.902599995723,dt_ridge,1.0,1.0,127.34896087646484,29.530864197530864,406.0,-24.047152052246883,81.0
candidate_confhold,bev_dt_nearfield,IMG_1922,frame_004469,IMG_1922/frame_004469,812.5282999826595,dt_ridge,1.0,1.0,126.7802963256836,42.593333333333334,394.0,-22.368275027390176,75.0
candidate_confhold,bev_graph,IMG_1922,frame_004469,IMG_1922/frame_004469,739.976899989415,dt_corridor,1.0,1.0,124.08948516845703,28.642857142857142,411.0,-24.10712280244722,84.0
candidate_confhold,img_dt,IMG_1922,frame_004469,IMG_1922/frame_004469,67.83489999361336,img_dt,1.0,1.0,161.21995544433594,6.401639344262295,454.0,5.024075258539548,61.0
candidate_confhold,img_midpoint,IMG_1922,frame_004469,IMG_1922/frame_004469,1.9855000136885792,img_midpoint,1.0,1.0,165.9914093017578,8.433333333333334,439.0,1.2590452071752678,30.0
oracle_gt,bev_dt_full,IMG_1922,frame_005593,IMG_1922/frame_005593,616.9867999851704,dt_ridge,1.0,1.0,121.17410278320312,21.228395061728396,409.0,-14.191096549023976,81.0
oracle_gt,bev_dt_nearfield,IMG_1922,frame_005593,IMG_1922/frame_005593,769.7199999820441,dt_ridge,1.0,1.0,124.577880859375,29.143835616438356,393.0,-11.982913812323314,73.0
oracle_gt,bev_graph,IMG_1922,frame_005593,IMG_1922/frame_005593,670.9764999977779,dt_corridor,1.0,1.0,117.414306640625,20.223529411764705,414.0,-13.837817319180367,85.0
oracle_gt,img_dt,IMG_1922,frame_005593,IMG_1922/frame_005593,70.82919997628778,img_dt,1.0,1.0,155.40127563476562,7.690476190476191,469.0,11.076549734168308,63.0
oracle_gt,img_midpoint,IMG_1922,frame_005593,IMG_1922/frame_005593,2.0263000042177737,img_midpoint,1.0,1.0,162.0664825439453,3.466666666666667,439.0,-2.8310016778652676,30.0
baseline_raw,bev_dt_full,IMG_1922,frame_005593,IMG_1922/frame_005593,472.80699998373166,dt_ridge,1.0,1.0,132.52398681640625,21.88888888888889,390.0,-15.72258010383803,72.0
baseline_raw,bev_dt_nearfield,IMG_1922,frame_005593,IMG_1922/frame_005593,493.3053999848198,dt_ridge,1.0,1.0,132.52398681640625,21.88888888888889,390.0,-15.72258010383803,72.0
baseline_raw,bev_graph,IMG_1922,frame_005593,IMG_1922/frame_005593,542.6659999939147,dt_corridor,1.0,1.0,132.64871215820312,21.63888888888889,390.0,-15.72258010383803,72.0
baseline_raw,img_dt,IMG_1922,frame_005593,IMG_1922/frame_005593,65.27789999381639,img_dt,1.0,1.0,181.1670684814453,10.23076923076923,386.0,13.768090451483015,52.0
baseline_raw,img_midpoint,IMG_1922,frame_005593,IMG_1922/frame_005593,1.8426000024192035,img_midpoint,1.0,1.0,182.23980712890625,2.423076923076923,378.0,-2.2754564382542033,26.0
candidate_confhold,bev_dt_full,IMG_1922,frame_005593,IMG_1922/frame_005593,644.1182999988087,dt_ridge,1.0,1.0,121.20307922363281,21.185185185185187,409.0,-14.191096549023976,81.0
candidate_confhold,bev_dt_nearfield,IMG_1922,frame_005593,IMG_1922/frame_005593,800.7058999792207,dt_ridge,1.0,1.0,126.35089111328125,26.69178082191781,393.0,-13.097052522190898,73.0
candidate_confhold,bev_graph,IMG_1922,frame_005593,IMG_1922/frame_005593,684.9381999927573,dt_corridor,1.0,1.0,117.40011596679688,20.229411764705883,415.0,-13.837817319180367,85.0
candidate_confhold,img_dt,IMG_1922,frame_005593,IMG_1922/frame_005593,72.78119999682531,img_dt,1.0,1.0,155.40127563476562,7.690476190476191,469.0,11.076549734168308,63.0
candidate_confhold,img_midpoint,IMG_1922,frame_005593,IMG_1922/frame_005593,1.8854999798350036,img_midpoint,1.0,1.0,162.2739715576172,3.2,439.0,-3.144957464698022,30.0
oracle_gt,bev_dt_full,IMG_1922,frame_006681,IMG_1922/frame_006681,1547.6837999885902,dt_ridge,1.0,1.0,200.4732666015625,170.97530864197532,341.0,-83.00094284254651,81.0
oracle_gt,bev_dt_nearfield,IMG_1922,frame_006681,IMG_1922/frame_006681,1313.9603000017814,dt_ridge,1.0,1.0,151.70907592773438,85.90123456790124,393.0,-46.38368696736851,81.0
oracle_gt,bev_graph,IMG_1922,frame_006681,IMG_1922/frame_006681,1538.993299996946,dt_corridor,1.0,1.0,218.46815490722656,142.65540540540542,314.0,-81.71059561097434,74.0
oracle_gt,img_dt,IMG_1922,frame_006681,IMG_1922/frame_006681,147.6196000003256,img_dt,1.0,1.0,162.2710723876953,65.95,447.0,-8.438377977823926,60.0
oracle_gt,img_midpoint,IMG_1922,frame_006681,IMG_1922/frame_006681,2.3043000255711377,img_midpoint,1.0,0.931034505367279,159.2277374267578,14.155172413793103,424.0,-35.47271661854765,29.0
baseline_raw,bev_dt_full,IMG_1922,frame_006681,IMG_1922/frame_006681,1564.6594999998342,dt_ridge,1.0,1.0,147.38316345214844,81.81481481481481,387.0,-42.288016532555055,81.0
baseline_raw,bev_dt_nearfield,IMG_1922,frame_006681,IMG_1922/frame_006681,1659.0402000001632,dt_ridge,1.0,1.0,147.38316345214844,81.81481481481481,387.0,-42.288016532555055,81.0
baseline_raw,bev_graph,IMG_1922,frame_006681,IMG_1922/frame_006681,57.15259999851696,fallback_skeleton,1.0,1.0,124.35108184814453,107.07831325301204,371.0,-39.377599372910275,83.0
baseline_raw,img_dt,IMG_1922,frame_006681,IMG_1922/frame_006681,121.39379998552613,img_dt,1.0,1.0,188.02365112304688,73.25961538461539,386.0,-11.96512883774884,52.0
baseline_raw,img_midpoint,IMG_1922,frame_006681,IMG_1922/frame_006681,2.1323999972082675,img_midpoint,1.0,1.0,177.691162109375,17.76923076923077,378.0,-32.983837907316776,26.0
candidate_confhold,bev_dt_full,IMG_1922,frame_006681,IMG_1922/frame_006681,1910.1050999888685,dt_ridge,1.0,1.0,147.35751342773438,83.98148148148148,387.0,-42.288016532555055,81.0
candidate_confhold,bev_dt_nearfield,IMG_1922,frame_006681,IMG_1922/frame_006681,1909.3648999987636,dt_ridge,1.0,1.0,141.69639587402344,95.35185185185185,390.0,-42.288016532555055,81.0
candidate_confhold,bev_graph,IMG_1922,frame_006681,IMG_1922/frame_006681,77.44860000093468,fallback_skeleton,1.0,0.9930070042610168,85.9279556274414,79.95804195804196,445.0,-51.09586154459581,143.0
candidate_confhold,img_dt,IMG_1922,frame_006681,IMG_1922/frame_006681,138.61750002251938,img_dt,1.0,1.0,165.88955688476562,63.766666666666666,447.0,-9.972057687331088,60.0
candidate_confhold,img_midpoint,IMG_1922,frame_006681,IMG_1922/frame_006681,2.2034000139683485,img_midpoint,1.0,0.931034505367279,160.55116271972656,13.137931034482758,424.0,-36.59443928970878,29.0
oracle_gt,bev_dt_full,IMG_1922,frame_007821,IMG_1922/frame_007821,440.202900004806,dt_ridge,1.0,1.0,143.59129333496094,80.53086419753086,409.0,-10.974382696753661,81.0
oracle_gt,bev_dt_nearfield,IMG_1922,frame_007821,IMG_1922/frame_007821,3549.0331999899354,dt_ridge,1.0,1.0,156.4408721923828,73.32191780821918,393.0,-11.040940180323732,73.0
oracle_gt,bev_graph,IMG_1922,frame_007821,IMG_1922/frame_007821,592.7319999900647,dt_corridor,1.0,1.0,137.82351684570312,83.38823529411765,414.0,-10.7842978675626,85.0
oracle_gt,img_dt,IMG_1922,frame_007821,IMG_1922/frame_007821,166.95919999619946,img_dt,1.0,1.0,197.6689910888672,32.714285714285715,469.0,1.8183029644518336,63.0
oracle_gt,img_midpoint,IMG_1922,frame_007821,IMG_1922/frame_007821,2.2410000092349946,img_midpoint,1.0,1.0,201.0575714111328,21.096774193548388,454.0,-1.573664054102554,31.0
baseline_raw,bev_dt_full,IMG_1922,frame_007821,IMG_1922/frame_007821,680.1738999783993,dt_ridge,1.0,1.0,143.59129333496094,80.53086419753086,409.0,-10.974382696753661,81.0
baseline_raw,bev_dt_nearfield,IMG_1922,frame_007821,IMG_1922/frame_007821,3344.0337000065483,dt_ridge,1.0,1.0,156.4408721923828,73.32191780821918,393.0,-11.040940180323732,73.0
baseline_raw,bev_graph,IMG_1922,frame_007821,IMG_1922/frame_007821,639.620100002503,dt_corridor,1.0,1.0,137.2119140625,87.64024390243902,409.0,-10.974382696753661,82.0
baseline_raw,img_dt,IMG_1922,frame_007821,IMG_1922/frame_007821,188.87050001649186,img_dt,1.0,1.0,210.3892822265625,34.8728813559322,439.0,1.9749340108819766,59.0
baseline_raw,img_midpoint,IMG_1922,frame_007821,IMG_1922/frame_007821,2.5869000237435102,img_midpoint,1.0,1.0,209.22377014160156,35.98275862068966,424.0,17.295400052852376,29.0
candidate_confhold,bev_dt_full,IMG_1922,frame_007821,IMG_1922/frame_007821,429.43029999150895,dt_ridge,1.0,1.0,143.59129333496094,80.53086419753086,409.0,-10.974382696753661,81.0
candidate_confhold,bev_dt_nearfield,IMG_1922,frame_007821,IMG_1922/frame_007821,3510.0335000024643,dt_ridge,1.0,1.0,156.4408721923828,73.32191780821918,393.0,-11.040940180323732,73.0
candidate_confhold,bev_graph,IMG_1922,frame_007821,IMG_1922/frame_007821,565.8173999981955,dt_corridor,1.0,1.0,137.48095703125,83.81176470588235,414.0,-10.7842978675626,85.0
candidate_confhold,img_dt,IMG_1922,frame_007821,IMG_1922/frame_007821,159.51930001028813,img_dt,1.0,1.0,200.77659606933594,33.225806451612904,462.0,1.8881880067409305,62.0
candidate_confhold,img_midpoint,IMG_1922,frame_007821,IMG_1922/frame_007821,2.243299997644499,img_midpoint,1.0,1.0,200.86508178710938,20.93548387096774,454.0,-3.772283609379837,31.0
oracle_gt,bev_dt_full,IMG_1924,frame_000000,IMG_1924/frame_000000,252.99040001118556,dt_ridge,1.0,1.0,156.4837646484375,107.58641975308642,409.0,-10.974382696753661,81.0
oracle_gt,bev_dt_nearfield,IMG_1924,frame_000000,IMG_1924/frame_000000,5410.649099998409,dt_ridge,1.0,1.0,169.8046875,114.47945205479452,393.0,-11.040940180323732,73.0
oracle_gt,bev_graph,IMG_1924,frame_000000,IMG_1924/frame_000000,310.02589999116026,dt_corridor,1.0,1.0,155.6995086669922,100.38235294117646,414.0,-10.7842978675626,85.0
oracle_gt,img_dt,IMG_1924,frame_000000,IMG_1924/frame_000000,188.94779999391176,img_dt,1.0,0.9692307710647583,207.28155517578125,52.69230769230769,484.0,-6.372111396932512,65.0
oracle_gt,img_midpoint,IMG_1924,frame_000000,IMG_1924/frame_000000,2.7270000136923045,img_midpoint,1.0,1.0,207.75465393066406,16.25,469.0,-32.287487179128505,32.0
baseline_raw,bev_dt_full,IMG_1924,frame_000000,IMG_1924/frame_000000,268.6247999954503,dt_ridge,1.0,1.0,156.4837646484375,107.58641975308642,409.0,-10.974382696753661,81.0
baseline_raw,bev_dt_nearfield,IMG_1924,frame_000000,IMG_1924/frame_000000,5681.765499990433,dt_ridge,1.0,1.0,169.8046875,114.47945205479452,393.0,-11.040940180323732,73.0
baseline_raw,bev_graph,IMG_1924,frame_000000,IMG_1924/frame_000000,310.5389999982435,dt_corridor,1.0,1.0,155.6995086669922,100.38235294117646,414.0,-10.7842978675626,85.0
baseline_raw,img_dt,IMG_1924,frame_000000,IMG_1924/frame_000000,182.70519998623058,img_dt,1.0,1.0,224.70738220214844,59.854838709677416,462.0,0.0,62.0
baseline_raw,img_midpoint,IMG_1924,frame_000000,IMG_1924/frame_000000,2.3194999957922846,img_midpoint,1.0,1.0,214.75343322753906,16.467741935483872,454.0,-31.83528243268458,31.0
candidate_confhold,bev_dt_full,IMG_1924,frame_000000,IMG_1924/frame_000000,250.44220002018847,dt_ridge,1.0,1.0,156.4837646484375,107.58641975308642,409.0,-10.974382696753661,81.0
candidate_confhold,bev_dt_nearfield,IMG_1924,frame_000000,IMG_1924/frame_000000,5487.266900017858,dt_ridge,1.0,1.0,169.8046875,114.47945205479452,393.0,-11.040940180323732,73.0
candidate_confhold,bev_graph,IMG_1924,frame_000000,IMG_1924/frame_000000,320.3025999828242,dt_corridor,1.0,1.0,155.6995086669922,100.38235294117646,414.0,-10.7842978675626,85.0
candidate_confhold,img_dt,IMG_1924,frame_000000,IMG_1924/frame_000000,189.2851000011433,img_dt,1.0,1.0,217.73233032226562,59.3203125,477.0,0.0,64.0
candidate_confhold,img_midpoint,IMG_1924,frame_000000,IMG_1924/frame_000000,2.5178999931085855,img_midpoint,1.0,1.0,206.1976318359375,18.71875,469.0,-42.70938995736147,32.0
oracle_gt,bev_dt_full,IMG_1924,frame_000508,IMG_1924/frame_000508,861.9219000102021,dt_ridge,1.0,1.0,145.73045349121094,31.88888888888889,408.0,-15.273763602989646,81.0
oracle_gt,bev_dt_nearfield,IMG_1924,frame_000508,IMG_1924/frame_000508,1311.1048999999184,dt_ridge,1.0,1.0,143.60459899902344,50.11643835616438,393.0,-11.040940180323732,73.0
oracle_gt,bev_graph,IMG_1924,frame_000508,IMG_1924/frame_000508,958.8526999868918,dt_corridor,1.0,1.0,141.2158203125,30.629411764705882,413.0,-16.757848829491724,85.0
oracle_gt,img_dt,IMG_1924,frame_000508,IMG_1924/frame_000508,93.64870001445524,img_dt,1.0,1.0,188.48313903808594,8.725806451612904,462.0,8.438377977823926,62.0
oracle_gt,img_midpoint,IMG_1924,frame_000508,IMG_1924/frame_000508,2.1702999947592616,img_midpoint,1.0,1.0,186.26519775390625,6.32258064516129,454.0,-2.8310016778652676,31.0
baseline_raw,bev_dt_full,IMG_1924,frame_000508,IMG_1924/frame_000508,897.4150000140071,dt_ridge,1.0,1.0,136.72625732421875,44.04320987654321,409.0,-10.974382696753661,81.0
baseline_raw,bev_dt_nearfield,IMG_1924,frame_000508,IMG_1924/frame_000508,1744.2046999931335,dt_ridge,1.0,1.0,143.60459899902344,50.11643835616438,393.0,-11.040940180323732,73.0
baseline_raw,bev_graph,IMG_1924,frame_000508,IMG_1924/frame_000508,946.2182999996003,dt_corridor,1.0,1.0,132.34429931640625,42.858823529411765,415.0,-10.7842978675626,85.0
baseline_raw,img_dt,IMG_1924,frame_000508,IMG_1924/frame_000508,119.2049999954179,img_dt,1.0,1.0,185.27093505859375,6.612903225806452,462.0,9.972057687331088,62.0
baseline_raw,img_midpoint,IMG_1924,frame_000508,IMG_1924/frame_000508,2.1778999944217503,img_midpoint,1.0,1.0,162.67535400390625,42.83870967741935,454.0,4.711530946101558,31.0
candidate_confhold,bev_dt_full,IMG_1924,frame_000508,IMG_1924/frame_000508,905.8609000057913,dt_ridge,1.0,1.0,146.01205444335938,31.438271604938272,408.0,-15.273763602989646,81.0
candidate_confhold,bev_dt_nearfield,IMG_1924,frame_000508,IMG_1924/frame_000508,1325.3478000115138,dt_ridge,1.0,1.0,143.60459899902344,50.11643835616438,393.0,-11.040940180323732,73.0
candidate_confhold,bev_graph,IMG_1924,frame_000508,IMG_1924/frame_000508,933.4311000129674,dt_corridor,1.0,1.0,141.51710510253906,30.176470588235293,413.0,-16.757848829491724,85.0
candidate_confhold,img_dt,IMG_1924,frame_000508,IMG_1924/frame_000508,97.88529999786988,img_dt,1.0,1.0,185.50216674804688,8.865079365079366,469.0,8.13010235415598,63.0
candidate_confhold,img_midpoint,IMG_1924,frame_000508,IMG_1924/frame_000508,2.0139999978709966,img_midpoint,1.0,1.0,186.83514404296875,5.290322580645161,454.0,-2.2025981617658053,31.0
oracle_gt,bev_dt_full,IMG_1924,frame_000976,IMG_1924/frame_000976,699.6144999866374,dt_ridge,1.0,1.0,148.07080078125,56.376543209876544,409.0,-10.974382696753661,81.0
oracle_gt,bev_dt_nearfield,IMG_1924,frame_000976,IMG_1924/frame_000976,2973.3613000134937,dt_ridge,1.0,1.0,161.0515899658203,58.69178082191781,393.0,-11.040940180323732,73.0
oracle_gt,bev_graph,IMG_1924,frame_000976,IMG_1924/frame_000976,116.28730001393706,fallback_skeleton,1.0,0.7344632744789124,83.56729125976562,54.95762711864407,439.0,12.388463153308534,177.0
oracle_gt,img_dt,IMG_1924,frame_000976,IMG_1924/frame_000976,126.01149998954497,img_dt,1.0,1.0,176.23902893066406,77.56451612903226,462.0,6.892423122485141,62.0
oracle_gt,img_midpoint,IMG_1924,frame_000976,IMG_1924/frame_000976,2.6670999941416085,img_midpoint,1.0,0.9354838728904724,172.01666259765625,34.5,454.0,-5.024075258539548,31.0
baseline_raw,bev_dt_full,IMG_1924,frame_000976,IMG_1924/frame_000976,806.8770999961998,dt_ridge,1.0,1.0,153.02955627441406,67.75308641975309,408.0,-16.82140989004083,81.0
baseline_raw,bev_dt_nearfield,IMG_1924,frame_000976,IMG_1924/frame_000976,1023.2294999877922,dt_ridge,1.0,1.0,160.89724731445312,63.560810810810814,394.0,-13.539949801970968,74.0
baseline_raw,bev_graph,IMG_1924,frame_000976,IMG_1924/frame_000976,58.52970000705682,fallback_centerline,1.0,1.0,136.8476104736328,59.55625,404.0,-12.932608396739516,80.0
baseline_raw,img_dt,IMG_1924,frame_000976,IMG_1924/frame_000976,88.14609999535605,img_dt,1.0,1.0,192.6350555419922,90.96363636363637,409.0,5.47271167125049,55.0
baseline_raw,img_midpoint,IMG_1924,frame_000976,IMG_1924/frame_000976,2.0622999873012304,img_midpoint,1.0,1.0,205.76736450195312,56.125,409.0,-7.504732450611963,28.0
candidate_confhold,bev_dt_full,IMG_1924,frame_000976,IMG_1924/frame_000976,682.0161000068765,dt_ridge,1.0,1.0,148.07080078125,56.376543209876544,409.0,-10.974382696753661,81.0
candidate_confhold,bev_dt_nearfield,IMG_1924,frame_000976,IMG_1924/frame_000976,3094.983399991179,dt_ridge,1.0,1.0,161.0515899658203,58.69178082191781,393.0,-11.040940180323732,73.0
candidate_confhold,bev_graph,IMG_1924,frame_000976,IMG_1924/frame_000976,115.662100026384,fallback_skeleton,1.0,0.7374301552772522,83.66323852539062,54.24301675977654,439.0,11.150156592828946,179.0
candidate_confhold,img_dt,IMG_1924,frame_000976,IMG_1924/frame_000976,126.12220001756214,img_dt,1.0,1.0,176.11048889160156,77.54838709677419,462.0,6.892423122485141,62.0
candidate_confhold,img_midpoint,IMG_1924,frame_000976,IMG_1924/frame_000976,2.4080000002868474,img_midpoint,1.0,0.9677419066429138,174.83807373046875,37.274193548387096,454.0,8.438377977823926,31.0
oracle_gt,bev_dt_full,IMG_1924,frame_001428,IMG_1924/frame_001428,56.27000000094995,dt_ridge,1.0,0.7936508059501648,46.91266632080078,123.76190476190476,212.0,-82.37328211739779,63.0
oracle_gt,bev_dt_nearfield,IMG_1924,frame_001428,IMG_1924/frame_001428,56.315099995117635,dt_ridge,1.0,0.7936508059501648,46.91266632080078,123.76190476190476,212.0,-82.37328211739779,63.0
oracle_gt,bev_graph,IMG_1924,frame_001428,IMG_1924/frame_001428,68.2989000051748,dt_corridor,1.0,0.8253968358039856,48.646644592285156,119.93650793650794,212.0,-82.81827389114785,63.0
oracle_gt,img_dt,IMG_1924,frame_001428,IMG_1924/frame_001428,40.929899987531826,img_dt,1.0,1.0,156.46832275390625,122.94444444444444,401.0,-49.77730631710986,54.0
oracle_gt,img_midpoint,IMG_1924,frame_001428,IMG_1924/frame_001428,2.190700004575774,img_midpoint,1.0,1.0,90.91461181640625,11.26,363.0,-26.413073338514096,25.0
baseline_raw,bev_dt_full,IMG_1924,frame_001428,IMG_1924/frame_001428,156.26789999078028,dt_ridge,1.0,0.04938271641731262,0.06666667014360428,559.925925925926,409.0,-10.974382696753661,81.0
baseline_raw,bev_dt_nearfield,IMG_1924,frame_001428,IMG_1924/frame_001428,3161.6886999981944,dt_ridge,1.0,0.054794520139694214,0.07397260516881943,569.9589041095891,393.0,-11.040940180323732,73.0
baseline_raw,bev_graph,IMG_1924,frame_001428,IMG_1924/frame_001428,12715.476399986073,fallback_skeleton,1.0,0.03921568766236305,0.052941177040338516,522.0833333333334,439.0,-10.757967088390004,102.0
baseline_raw,img_dt,IMG_1924,frame_001428,IMG_1924/frame_001428,266.30889999796636,img_dt,1.0,0.3866666555404663,27.89259147644043,251.12666666666667,560.0,-59.92565591324866,75.0
baseline_raw,img_midpoint,IMG_1924,frame_001428,IMG_1924/frame_001428,2.58390000090003,img_midpoint,1.0,0.02631578966975212,0.02631578966975212,476.2105263157895,560.0,0.0,38.0
candidate_confhold,bev_dt_full,IMG_1924,frame_001428,IMG_1924/frame_001428,57.463200006168336,dt_ridge,1.0,0.7936508059501648,46.503021240234375,123.73809523809524,212.0,-82.37328211739779,63.0
candidate_confhold,bev_dt_nearfield,IMG_1924,frame_001428,IMG_1924/frame_001428,57.398300006752834,dt_ridge,1.0,0.7936508059501648,46.503021240234375,123.73809523809524,212.0,-82.37328211739779,63.0
candidate_confhold,bev_graph,IMG_1924,frame_001428,IMG_1924/frame_001428,67.48330002301373,dt_corridor,1.0,0.8253968358039856,48.459537506103516,120.02380952380952,212.0,-82.81827389114785,63.0
candidate_confhold,img_dt,IMG_1924,frame_001428,IMG_1924/frame_001428,42.46140000759624,img_dt,1.0,1.0,164.6871795654297,128.98039215686273,378.0,-53.62518317817047,51.0
candidate_confhold,img_midpoint,IMG_1924,frame_001428,IMG_1924/frame_001428,1.802400016458705,img_midpoint,1.0,1.0,89.19646453857422,11.74,363.0,-31.628668030108077,25.0
oracle_gt,bev_dt_full,IMG_1924,frame_001920,IMG_1924/frame_001920,875.5438000080176,dt_ridge,1.0,1.0,144.80638122558594,23.34567901234568,409.0,-14.191096549023976,81.0
oracle_gt,bev_dt_nearfield,IMG_1924,frame_001920,IMG_1924/frame_001920,1304.7855999902822,dt_ridge,1.0,1.0,147.6514892578125,34.97260273972603,393.0,-11.040940180323732,73.0
oracle_gt,bev_graph,IMG_1924,frame_001920,IMG_1924/frame_001920,955.1465999975335,dt_corridor,1.0,1.0,139.69973754882812,22.558823529411764,414.0,-14.036243467926479,85.0
oracle_gt,img_dt,IMG_1924,frame_001920,IMG_1924/frame_001920,95.42769999825396,img_dt,1.0,1.0,183.83364868164062,24.403225806451612,462.0,8.438377977823926,62.0
oracle_gt,img_midpoint,IMG_1924,frame_001920,IMG_1924/frame_001920,2.1754000044893473,img_midpoint,1.0,0.9677419066429138,180.17135620117188,5.629032258064516,454.0,-7.2024953814765595,31.0
baseline_raw,bev_dt_full,IMG_1924,frame_001920,IMG_1924/frame_001920,841.7268999910448,dt_ridge,1.0,1.0,143.49134826660156,26.22222222222222,409.0,-14.191096549023976,81.0
baseline_raw,bev_dt_nearfield,IMG_1924,frame_001920,IMG_1924/frame_001920,1187.0920999790542,dt_ridge,1.0,1.0,147.6514892578125,34.97260273972603,393.0,-11.040940180323732,73.0
