frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
100,25.021780729293823,2026-02-11T11:54:24.790971,79.0,0.0,3.99,80.0,14.0,0.0,0.0,177.95,5.01,0.292,0.359,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",1,3,535.3,1227,1451,0,,,,,,0,,,,340966,176965,1227
101,25.23203206062317,2026-02-11T11:54:25.001222,79.25,0.0,5.0,87.0,11.0,0.0,0.0,183.25,5.0,0.0,0.297,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",1,2,538.8,1190,1394,0,,,,,,0,,,,343294,179146,1221
102,25.450032234191895,2026-02-11T11:54:25.219222,81.0,0.0,4.0,90.0,13.0,0.0,0.0,189.0,5.0,-1.447,-0.056,STRAIGHT,1.5,1.5,"CMD,-0.1,1.50",1,3,536.7,1448,1838,0,,,,,,0,,,,344917,182334,1448
103,25.662673234939575,2026-02-11T11:54:25.431863,81.0,0.0,4.62,86.0,13.0,0.0,0.0,185.62,4.98,0.573,-0.058,STRAIGHT,1.5,1.5,"CMD,-0.1,1.50",1,3,543.3,1032,1060,0,,,,,,0,,,,350714,184050,1032
104,25.879679918289185,2026-02-11T11:54:25.648870,83.01,0.0,3.99,83.01,16.0,0.0,0.0,187.01,4.97,0.292,-0.058,STRAIGHT,1.5,1.5,"CMD,-0.1,1.50",1,4,535.7,1131,1170,0,,,,,,0,,,,356691,184115,1131
105,26.082859754562378,2026-02-11T11:54:25.852050,80.0,0.0,3.99,80.64,9.55,0.0,0.0,175.18,4.97,1.169,0.118,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",1,3,536.1,1035,1086,0,,,,,,0,,,,358221,182934,1035
106,26.28685688972473,2026-02-11T11:54:26.056047,80.97,0.0,4.0,78.0,13.03,0.0,0.0,176.0,4.96,1.745,0.466,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",1,4,533.8,1126,1165,0,,,,,,0,,,,347227,177739,1126
107,26.488856554031372,2026-02-11T11:54:26.258047,81.97,0.0,4.0,79.04,9.0,0.0,0.0,174.0,4.95,2.325,1.221,STRAIGHT,1.5,1.5,"CMD,1.2,1.50",1,3,535.2,1030,1070,0,,,,,,0,,,,360575,183123,1030
108,26.68882918357849,2026-02-11T11:54:26.458019,79.95,0.0,4.03,80.0,9.0,0.0,0.0,173.97,4.94,3.504,1.807,STRAIGHT,1.5,1.5,"CMD,1.8,1.50",1,3,532.7,1028,1066,0,,,,,,0,,,,364383,183207,1028
109,26.893832683563232,2026-02-11T11:54:26.663023,84.01,0.0,4.03,78.01,8.99,0.0,0.0,178.0,4.92,3.54,2.456,STRAIGHT,1.5,1.5,"CMD,2.5,1.50",1,3,525.6,1027,1064,0,,,,,,0,,,,363817,181931,1027
110,27.094103574752808,2026-02-11T11:54:26.863293,80.97,0.0,3.99,78.68,9.62,0.0,0.0,174.26,4.92,3.486,2.92,STRAIGHT,1.5,1.5,"CMD,2.9,1.50",1,3,534.2,1033,1078,0,,,,,,0,,,,371320,185426,1033
111,27.30505681037903,2026-02-11T11:54:27.074247,81.83,0.0,4.0,86.0,10.0,0.0,0.0,182.83,4.9,4.375,3.446,STRAIGHT,1.5,1.5,"CMD,3.4,1.50",1,3,484.9,1068,1155,0,,,,,,0,,,,371151,185700,1086
112,27.50611424446106,2026-02-11T11:54:27.275304,80.03,0.0,3.99,83.01,6.04,0.0,0.0,174.07,4.89,3.945,3.77,STRAIGHT,1.5,1.5,"CMD,3.8,1.50",1,2,533.1,1049,1142,0,,,,,,0,,,,376339,188751,1083
113,27.707841634750366,2026-02-11T11:54:27.477032,79.76,0.0,3.99,83.95,7.05,0.0,0.0,175.76,4.88,2.603,3.59,STRAIGHT,1.5,1.5,"CMD,3.6,1.50",1,2,512.0,1046,1123,0,,,,,,0,,,,384050,191804,1073
114,27.920056343078613,2026-02-11T11:54:27.689246,85.3,0.0,3.99,84.88,8.99,0.0,0.0,184.17,4.85,3.769,3.635,STRAIGHT,1.5,1.5,"CMD,3.6,1.50",1,3,477.1,1037,1101,0,,,,,,0,,,,389518,191322,1069
115,28.128784894943237,2026-02-11T11:54:27.897975,80.97,0.0,3.99,84.73,11.03,0.0,0.0,181.73,4.83,3.965,3.731,STRAIGHT,1.5,1.5,"CMD,3.7,1.50",1,2,535.8,1035,1099,0,,,,,,0,,,,391203,191052,1064
116,28.330891847610474,2026-02-11T11:54:28.100082,81.07,0.0,3.99,84.03,6.0,0.0,0.0,176.11,4.81,41.409,11.138,STRAIGHT,1.5,1.5,"CMD,11.1,1.50",1,2,619.5,890,933,0,,,,,,0,,,,390161,194155,910
117,28.533884048461914,2026-02-11T11:54:28.303074,81.02,0.0,4.0,85.0,4.97,0.0,0.0,176.02,4.8,5.711,11.491,STRAIGHT,1.5,1.5,"CMD,11.5,1.50",1,2,534.8,807,850,0,,,,,,0,,,,400910,199035,807
118,28.751107931137085,2026-02-11T11:54:28.520298,82.2,0.0,3.0,95.0,10.0,0.0,0.0,191.19,4.78,5.994,12.169,RIGHT,1.496,1.499,"CMD,12.2,1.50",1,2,535.5,1268,1605,0,,,,,,0,,,,407468,204807,1268
119,28.96565580368042,2026-02-11T11:54:28.734846,84.0,0.0,4.0,88.51,6.03,0.0,0.0,184.55,4.76,5.509,12.517,RIGHT,1.487,1.497,"CMD,12.5,1.50",1,2,533.6,826,916,0,,,,,,0,,,,409875,203423,826
120,29.17911458015442,2026-02-11T11:54:28.948304,81.31,0.0,3.96,91.23,7.99,0.0,0.0,185.48,4.89,2.505,12.225,RIGHT,1.494,1.495,"CMD,12.2,1.50",1,3,419.9,975,1065,0,,,,,,0,,,,424947,210607,975
121,29.4170823097229,2026-02-11T11:54:29.186272,83.99,0.0,4.98,106.01,12.03,0.0,0.0,208.03,4.84,6.34,5.212,STRAIGHT,1.5,1.495,"CMD,5.2,1.50",1,3,627.1,1369,1902,0,,,,,,0,,,,440470,221915,1369
122,29.648086071014404,2026-02-11T11:54:29.417276,80.01,0.0,3.99,100.04,15.97,0.0,0.0,200.97,4.81,-5.842,2.901,STRAIGHT,1.5,1.495,"CMD,2.9,1.50",1,4,643.7,1261,1566,0,,,,,,0,,,,433454,222875,1261
123,29.910117864608765,2026-02-11T11:54:29.679308,81.98,0.0,4.99,130.04,14.0,0.0,0.0,232.0,4.76,4.044,2.511,STRAIGHT,1.5,1.496,"CMD,2.5,1.50",1,3,575.4,1045,1144,0,,,,,,0,,,,441918,226312,1045
124,30.070115327835083,2026-02-11T11:54:29.839305,78.97,0.0,4.0,41.03,0.0,0.0,0.0,125.0,4.78,0.0,1.409,STRAIGHT,0.0,1.199,"CMD,1.4,1.20",0,0,0.0,618,707,0,,,,,,0,,,,86782,40959,679
125,30.25944447517395,2026-02-11T11:54:30.028634,82.33,0.0,3.99,78.04,7.0,0.0,0.0,172.36,4.78,0.0,0.908,STRAIGHT,0.0,0.9,"CMD,0.9,0.90",0,0,0.0,994,1252,0,,,,,,0,,,,291621,141305,1036
126,30.479958295822144,2026-02-11T11:54:30.249148,82.97,0.0,4.0,104.55,10.0,0.0,0.0,202.52,4.77,2.698,0.18,STRAIGHT,1.5,0.9,"CMD,0.2,0.90",1,3,579.5,1057,1212,0,,,,,,0,,,,448499,229095,1057
127,30.710206270217896,2026-02-11T11:54:30.479396,82.96,0.0,3.99,106.28,7.0,0.0,0.0,201.25,4.76,8.815,3.112,STRAIGHT,1.5,0.9,"CMD,3.1,0.90",1,2,550.7,1075,1301,0,,,,,,0,,,,459268,231089,1100
128,30.963684797286987,2026-02-11T11:54:30.732875,82.99,0.0,5.0,117.52,18.0,0.0,0.0,224.51,4.72,23.309,6.964,STRAIGHT,1.5,0.9,"CMD,7.0,0.90",1,4,569.4,1284,1513,0,,,,,,0,,,,499140,239152,1284
129,31.220709800720215,2026-02-11T11:54:30.989900,86.0,0.0,4.0,120.02,11.01,0.0,0.0,223.03,4.68,-1.212,6.722,STRAIGHT,1.5,1.2,"CMD,6.7,1.20",1,3,538.9,1005,1063,0,,,,,,0,,,,521926,243554,1005
130,31.4537091255188,2026-02-11T11:54:31.222899,84.0,0.0,5.0,109.01,3.99,0.0,0.0,203.0,4.66,-31.511,0.42,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",1,1,599.2,991,1255,0,,,,,,0,,,,420826,198539,1013
131,31.700992822647095,2026-02-11T11:54:31.470183,87.01,0.0,4.99,106.29,19.99,0.0,0.0,219.28,4.64,-22.73,-4.666,STRAIGHT,1.5,1.5,"CMD,-4.7,1.50",1,4,458.2,1473,1816,0,,,,,,0,,,,456598,207357,1498
132,31.949031114578247,2026-02-11T11:54:31.718221,82.0,0.0,4.99,116.0,15.04,0.0,0.0,219.04,4.61,27.366,-0.956,STRAIGHT,1.5,1.5,"CMD,-1.0,1.50",1,4,615.9,1304,1565,0,,,,,,0,,,,521419,245544,1304
133,32.21285367012024,2026-02-11T11:54:31.982043,88.98,0.0,3.99,118.86,19.0,0.0,0.0,231.82,4.58,-10.654,-7.748,STRAIGHT,1.5,1.5,"CMD,-7.7,1.50",1,5,639.6,1440,1704,0,,,,,,0,,,,519436,247045,1440
134,32.457863330841064,2026-02-11T11:54:32.227053,83.0,0.0,3.96,112.04,13.0,0.0,0.0,214.01,4.55,15.859,-4.334,STRAIGHT,1.5,1.5,"CMD,-4.3,1.50",1,3,529.9,1246,1461,0,,,,,,0,,,,513036,239264,1246
135,32.70151734352112,2026-02-11T11:54:32.470707,83.0,0.0,3.99,116.66,9.03,0.0,0.0,213.69,4.52,0.0,1.968,STRAIGHT,1.5,1.5,"CMD,2.0,1.50",1,3,547.0,1005,1074,0,,,,,,0,,,,535925,251304,1005
136,32.95848274230957,2026-02-11T11:54:32.727673,83.0,0.0,3.97,123.03,15.96,0.0,0.0,226.96,4.48,8.213,8.157,STRAIGHT,1.5,1.5,"CMD,8.2,1.50",1,4,583.8,1275,1448,0,,,,,,0,,,,532298,250831,1302
137,33.20606446266174,2026-02-11T11:54:32.975254,86.99,0.0,3.97,115.03,10.97,0.0,0.0,216.95,4.45,0.0,2.684,STRAIGHT,1.5,1.5,"CMD,2.7,1.50",1,3,554.1,1014,1102,0,,,,,,0,,,,532240,247577,1014
138,33.45805883407593,2026-02-11T11:54:33.227249,82.01,0.0,4.99,117.04,14.96,0.0,1.0,222.0,4.42,7.595,6.333,STRAIGHT,1.5,1.5,"CMD,6.3,1.50",1,4,566.3,1251,1392,0,,,,,,0,,,,534457,251107,1251
139,33.706663608551025,2026-02-11T11:54:33.475853,83.97,0.0,4.0,114.65,14.96,0.0,0.0,218.56,4.39,12.155,5.592,STRAIGHT,1.5,1.5,"CMD,5.6,1.50",1,4,572.1,1245,1408,0,,,,,,0,,,,517124,242701,1245
140,33.95465922355652,2026-02-11T11:54:33.723849,83.0,0.0,4.01,117.02,11.97,0.0,0.0,216.0,4.36,6.789,6.95,STRAIGHT,1.5,1.5,"CMD,7.0,1.50",1,3,514.2,1243,1422,0,,,,,,0,,,,515278,243449,1253
141,34.23572492599487,2026-02-11T11:54:34.004915,90.04,0.0,5.96,136.1,19.02,0.0,0.0,252.12,4.31,29.965,11.301,STRAIGHT,1.5,1.5,"CMD,11.3,1.50",1,4,607.5,1287,1579,0,,,,,,0,,,,502626,238983,1287
142,34.50675845146179,2026-02-11T11:54:34.275948,88.03,0.0,4.97,127.04,11.0,0.0,0.0,233.03,4.27,21.918,15.684,RIGHT,1.408,1.482,"CMD,15.7,1.48",1,3,507.1,1085,1332,0,,,,,,0,,,,518581,240955,1085
143,34.75480127334595,2026-02-11T11:54:34.523991,84.0,0.0,3.99,115.11,11.97,0.0,0.0,216.03,4.24,-23.4,9.485,STRAIGHT,1.5,1.482,"CMD,9.5,1.48",1,3,509.4,1239,1494,0,,,,,,0,,,,523577,241113,1274
144,35.00283241271973,2026-02-11T11:54:34.772022,83.0,0.0,4.0,118.04,12.99,0.0,0.0,219.03,4.22,0.0,7.054,STRAIGHT,1.5,1.482,"CMD,7.1,1.48",1,3,549.8,1018,1110,0,,,,,,0,,,,536764,248596,1018
145,35.2599778175354,2026-02-11T11:54:35.029168,85.03,0.0,4.96,117.64,13.0,0.0,0.0,221.63,4.19,-1.507,5.395,STRAIGHT,1.5,1.482,"CMD,5.4,1.48",1,4,549.4,1060,1147,0,,,,,,0,,,,533664,250116,1060
146,35.50597810745239,2026-02-11T11:54:35.275168,83.0,0.0,3.99,115.0,9.03,0.0,0.0,212.03,4.16,-0.302,-0.658,STRAIGHT,1.5,1.482,"CMD,-0.7,1.48",1,3,545.6,1011,1085,0,,,,,,0,,,,539383,251862,1011
147,35.75495409965515,2026-02-11T11:54:35.524144,85.13,0.0,4.97,116.9,10.97,0.0,0.0,217.98,4.14,1.5,-4.742,STRAIGHT,1.5,1.5,"CMD,-4.7,1.50",1,3,549.5,1002,1079,0,,,,,,0,,,,537116,247059,1002
148,35.997002840042114,2026-02-11T11:54:35.766193,82.0,0.0,5.0,114.08,9.0,0.0,0.0,211.08,4.12,0.919,0.122,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",1,3,547.9,980,1050,0,,,,,,0,,,,534568,244520,980
149,36.23919129371643,2026-02-11T11:54:36.008381,83.9,0.0,4.99,113.31,9.96,0.0,0.0,213.17,4.11,0.0,0.122,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",1,3,545.1,1018,1111,0,,,,,,0,,,,543382,253886,1018
150,36.502225160598755,2026-02-11T11:54:36.271415,85.0,0.0,5.0,123.04,18.01,0.0,0.0,232.05,4.09,-31.097,-5.796,STRAIGHT,1.5,1.5,"CMD,-5.8,1.50",1,4,591.1,1347,1700,0,,,,,,0,,,,514355,246535,1347
151,36.746673583984375,2026-02-11T11:54:36.515863,83.0,0.0,6.0,109.48,12.0,0.0,0.0,211.49,4.09,-35.157,-12.767,LEFT,1.481,1.496,"CMD,-12.8,1.50",1,3,595.1,1091,1242,0,,,,,,0,,,,493050,236564,1117
152,36.978681802749634,2026-02-11T11:54:36.747871,80.99,0.0,4.0,102.0,14.01,0.0,0.0,202.0,4.1,32.718,-6.524,STRAIGHT,1.5,1.496,"CMD,-6.5,1.50",1,2,544.6,1480,2170,0,,,,,,0,,,,463002,202994,1513
153,37.21400761604309,2026-02-11T11:54:36.983198,84.0,0.0,4.0,113.33,3.0,0.0,0.0,205.33,4.06,-15.068,-9.721,STRAIGHT,1.5,1.496,"CMD,-9.7,1.50",1,2,446.0,768,924,0,,,,,,0,,,,496718,201488,768
154,37.42901349067688,2026-02-11T11:54:37.198203,83.01,0.0,3.99,91.01,9.0,0.0,0.0,187.01,4.04,3.621,-8.997,STRAIGHT,1.5,1.496,"CMD,-9.0,1.50",1,3,516.7,941,1051,0,,,,,,0,,,,459949,189137,941
155,37.65560793876648,2026-02-11T11:54:37.424798,82.55,0.0,5.0,93.04,13.01,0.0,0.0,194.57,4.04,11.997,-0.378,STRAIGHT,1.5,1.496,"CMD,-0.4,1.50",1,4,473.8,1045,1157,0,,,,,,0,,,,474421,194694,1045
156,37.909345865249634,2026-02-11T11:54:37.678536,86.64,0.0,3.99,118.0,15.04,0.0,0.0,224.67,4.03,2.291,7.112,STRAIGHT,1.5,1.5,"CMD,7.1,1.50",1,4,437.6,1182,1279,0,,,,,,0,,,,493066,205098,1182
157,38.16734218597412,2026-02-11T11:54:37.936532,86.0,0.0,3.98,125.02,11.0,0.0,0.0,227.0,4.03,20.334,4.635,STRAIGHT,1.5,1.5,"CMD,4.6,1.50",1,3,522.8,1027,1167,0,,,,,,0,,,,498548,209736,1027
158,38.41388416290283,2026-02-11T11:54:38.183074,82.51,0.0,3.99,120.03,9.0,0.0,0.0,216.53,4.03,20.813,11.811,STRAIGHT,1.5,1.5,"CMD,11.8,1.50",1,3,522.9,1039,1200,0,,,,,,0,,,,496741,206655,1039
159,38.65285086631775,2026-02-11T11:54:38.422041,86.0,0.0,3.97,99.04,18.96,0.0,0.0,208.97,4.03,-10.049,9.077,STRAIGHT,1.5,1.5,"CMD,9.1,1.50",1,5,552.8,1460,1771,0,,,,,,0,,,,479642,199687,1460
160,38.8952054977417,2026-02-11T11:54:38.664395,81.33,0.0,4.03,116.0,9.01,0.0,0.0,211.32,4.03,18.736,10.425,STRAIGHT,1.5,1.5,"CMD,10.4,1.50",1,3,519.1,1038,1185,0,,,,,,0,,,,496814,208077,1038
161,39.13620209693909,2026-02-11T11:54:38.905392,84.97,0.0,3.99,114.03,8.0,0.0,1.0,213.0,4.03,-28.364,4.294,STRAIGHT,1.5,1.5,"CMD,4.3,1.50",1,3,539.6,1116,1451,0,,,,,,0,,,,491942,202403,1116
162,39.3704674243927,2026-02-11T11:54:39.139657,81.32,0.0,3.97,111.03,9.97,0.0,0.0,207.3,4.05,22.878,4.803,STRAIGHT,1.5,1.5,"CMD,4.8,1.50",1,3,524.2,1038,1220,0,,,,,,0,,,,492238,203355,1038
163,39.60346460342407,2026-02-11T11:54:39.372654,81.98,0.0,3.99,106.0,10.0,0.0,0.0,202.97,4.06,23.993,5.439,STRAIGHT,1.5,1.5,"CMD,5.4,1.50",1,3,526.9,1039,1227,0,,,,,,0,,,,491421,203782,1039
164,39.83022451400757,2026-02-11T11:54:39.599414,81.23,0.0,3.5,105.03,6.0,0.0,0.0,196.75,4.07,-4.177,6.613,STRAIGHT,1.5,1.5,"CMD,6.6,1.50",1,2,524.9,1193,1661,0,,,,,,0,,,,458499,170292,1193
165,40.069225549697876,2026-02-11T11:54:39.838416,80.97,0.0,5.0,113.0,11.0,0.0,0.0,211.0,4.08,6.411,4.148,STRAIGHT,1.5,1.5,"CMD,4.1,1.50",1,4,509.6,1155,1405,0,,,,,,0,,,,465169,181024,1155
166,40.29222583770752,2026-02-11T11:54:40.061416,81.97,0.0,4.0,92.03,16.0,0.0,0.0,194.0,4.09,42.082,18.237,RIGHT,1.344,1.469,"CMD,18.2,1.47",1,2,660.5,1960,2456,0,,,,,,0,,,,432296,161794,2016
167,40.51019263267517,2026-02-11T11:54:40.279383,82.97,0.0,4.0,87.33,13.67,0.0,0.0,188.96,4.11,-26.157,8.43,STRAIGHT,1.5,1.469,"CMD,8.4,1.47",1,4,508.9,1250,1456,0,,,,,,0,,,,463315,185937,1250
168,40.74719214439392,2026-02-11T11:54:40.516382,80.97,0.0,3.99,114.04,8.96,0.0,0.0,209.0,4.12,-6.447,2.342,STRAIGHT,1.5,1.469,"CMD,2.3,1.47",1,3,499.8,1109,1420,0,,,,,,0,,,,469205,186537,1109
169,40.99222683906555,2026-02-11T11:54:40.761417,82.99,0.0,3.97,115.03,7.97,0.0,0.0,210.97,4.12,-0.644,3.049,STRAIGHT,1.5,1.469,"CMD,3.0,1.47",1,3,504.2,1086,1331,0,,,,,,0,,,,460252,182011,1086
170,41.232417345047,2026-02-11T11:54:41.001607,82.01,0.0,3.96,120.03,7.06,0.0,0.13,214.22,4.14,-0.966,1.574,STRAIGHT,1.5,1.469,"CMD,1.6,1.47",1,2,502.6,1174,1556,0,,,,,,0,,,,453003,177523,1181
171,41.471299171447754,2026-02-11T11:54:41.240489,86.97,0.0,3.99,114.0,6.01,0.0,1.0,212.97,4.16,-1.609,-7.164,STRAIGHT,1.5,1.5,"CMD,-7.2,1.50",1,2,502.6,1104,1432,0,,,,,,0,,,,450409,175311,1104
172,41.701377868652344,2026-02-11T11:54:41.470568,82.05,0.0,3.99,112.03,6.0,0.0,0.0,205.08,4.17,-1.609,-2.255,STRAIGHT,1.5,1.5,"CMD,-2.3,1.50",1,2,500.5,988,1198,0,,,,,,0,,,,449176,173536,988
173,41.935078382492065,2026-02-11T11:54:41.704268,85.67,0.0,3.99,114.03,4.0,0.0,0.0,208.7,4.18,0.0,-0.965,STRAIGHT,1.5,1.5,"CMD,-1.0,1.50",1,1,827.3,989,1237,0,,,,,,0,,,,443159,168829,1015
174,42.17208671569824,2026-02-11T11:54:41.941276,81.96,0.0,4.0,116.03,4.01,0.0,0.0,208.04,4.19,0.0,-0.837,STRAIGHT,1.5,1.5,"CMD,-0.8,1.50",1,1,828.3,1024,1238,0,,,,,,0,,,,442372,168761,1062
175,42.414021492004395,2026-02-11T11:54:42.183211,86.0,0.0,3.97,118.0,5.0,0.0,0.0,213.98,4.2,0.0,-0.644,STRAIGHT,1.5,1.5,"CMD,-0.6,1.50",1,1,825.0,1011,1243,0,,,,,,0,,,,444901,169638,1072
176,42.66702222824097,2026-02-11T11:54:42.436212,84.0,0.0,4.0,128.0,7.0,0.0,0.0,224.0,4.2,0.0,-0.322,STRAIGHT,1.5,1.5,"CMD,-0.3,1.50",1,2,833.8,1093,1362,0,,,,,,0,,,,442339,167564,1112
177,42.92602300643921,2026-02-11T11:54:42.695213,86.0,0.0,6.0,130.0,4.0,0.0,0.0,226.0,4.19,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",1,1,824.3,1027,1272,0,,,,,,0,,,,442519,168257,1081
178,43.18102765083313,2026-02-11T11:54:42.950218,85.0,0.0,5.0,126.0,4.01,0.0,0.0,221.01,4.18,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",1,1,682.5,1087,1413,0,,,,,,0,,,,438052,166447,1129
179,43.42425608634949,2026-02-11T11:54:43.193446,83.23,0.0,3.97,120.04,6.0,0.0,0.0,214.23,4.19,-1.655,-0.331,STRAIGHT,1.5,1.5,"CMD,-0.3,1.50",1,2,484.9,1089,1418,0,,,,,,0,,,,434746,164661,1129
180,43.662290811538696,2026-02-11T11:54:43.431481,83.0,0.0,4.0,118.04,6.0,0.0,0.0,213.03,4.19,-1.609,-0.653,STRAIGHT,1.5,1.5,"CMD,-0.7,1.50",1,2,498.6,1138,1502,0,,,,,,0,,,,429494,160738,1163
181,43.930577993392944,2026-02-11T11:54:43.699768,87.29,0.0,3.99,139.01,10.0,0.0,0.0,240.29,4.17,-0.96,-0.845,STRAIGHT,1.5,1.5,"CMD,-0.8,1.50",1,2,464.0,1159,1466,0,,,,,,0,,,,427693,160008,1183
182,44.20361113548279,2026-02-11T11:54:43.972801,89.0,0.0,4.99,137.0,7.04,0.0,0.0,241.03,4.15,-2.215,-1.288,STRAIGHT,1.5,1.5,"CMD,-1.3,1.50",1,2,502.9,1142,1511,0,,,,,,0,,,,424536,158430,1154
183,44.45097899436951,2026-02-11T11:54:44.220169,84.41,0.0,3.99,123.04,4.0,0.0,0.0,216.39,4.13,2.252,-0.837,STRAIGHT,1.5,1.5,"CMD,-0.8,1.50",1,2,490.6,1151,1519,0,,,,,,0,,,,420082,155412,1162
184,44.684011459350586,2026-02-11T11:54:44.453201,82.97,0.0,4.0,113.03,6.0,0.0,0.0,207.0,4.13,7.679,1.029,STRAIGHT,1.5,1.5,"CMD,1.0,1.50",1,2,481.5,1141,1510,0,,,,,,0,,,,413984,151318,1141
185,44.9100284576416,2026-02-11T11:54:44.679218,82.98,0.0,3.99,108.04,3.01,0.0,0.0,199.03,4.14,9.253,3.202,STRAIGHT,1.5,1.5,"CMD,3.2,1.50",1,2,482.3,1116,1485,0,,,,,,0,,,,411335,150339,1116
186,45.157028675079346,2026-02-11T11:54:44.926219,81.97,0.0,4.0,132.03,3.0,0.0,0.0,222.03,4.15,0.0,3.394,STRAIGHT,0.0,1.2,"CMD,3.4,1.20",0,0,0.0,1083,1439,0,,,,,,0,,,,406657,148117,1107
187,45.39618802070618,2026-02-11T11:54:45.165378,88.15,0.0,5.97,118.03,3.0,0.0,0.0,217.19,4.15,0.0,3.837,STRAIGHT,0.0,0.9,"CMD,3.8,0.90",0,0,0.0,1088,1441,0,,,,,,0,,,,396570,143079,1102
188,45.62315583229065,2026-02-11T11:54:45.392346,83.01,0.0,3.99,116.0,1.0,0.0,0.0,205.0,4.16,0.0,3.386,STRAIGHT,0.0,0.6,"CMD,3.4,0.60",0,0,0.0,1058,1413,0,,,,,,0,,,,374332,132757,1079
189,45.94003701210022,2026-02-11T11:54:45.709227,130.88,0.0,4.0,139.0,2.0,0.0,0.0,276.88,4.12,0.0,1.851,STRAIGHT,0.0,0.3,"CMD,1.9,0.30",0,0,0.0,1057,1415,0,,,,,,0,,,,366841,131296,1083
190,46.21503806114197,2026-02-11T11:54:45.984228,109.99,0.0,6.0,95.0,10.99,0.0,0.0,224.0,4.1,16.601,3.32,STRAIGHT,1.5,0.3,"CMD,3.3,0.30",1,3,490.4,997,1110,0,,,,,,0,,,,279917,107688,1008
191,46.47100758552551,2026-02-11T11:54:46.240197,95.97,0.0,4.0,121.0,1.0,0.0,0.0,223.97,4.08,0.0,3.32,STRAIGHT,0.0,0.3,"CMD,3.3,0.30",0,0,0.0,854,1028,0,,,,,,0,,,,352323,124779,870
192,46.663007974624634,2026-02-11T11:54:46.432198,85.04,0.0,3.96,81.01,0.0,0.0,0.0,171.01,4.11,0.0,3.32,STRAIGHT,0.0,0.3,"CMD,3.3,0.30",0,0,0.0,789,852,0,,,,,,0,,,,309862,112717,789
193,46.850266456604004,2026-02-11T11:54:46.619456,83.03,0.0,3.97,79.26,1.0,0.0,0.0,168.25,4.13,0.0,3.32,STRAIGHT,0.0,0.3,"CMD,3.3,0.30",0,0,0.0,762,813,0,,,,,,0,,,,306745,111582,779
194,47.11003494262695,2026-02-11T11:54:46.879225,155.77,0.0,5.0,71.03,4.97,0.0,0.0,237.77,4.12,-3.215,2.677,STRAIGHT,1.5,0.6,"CMD,2.7,0.60",1,2,460.3,924,1039,0,,,,,,0,,,,258164,100340,924
195,47.362101793289185,2026-02-11T11:54:47.131292,152.97,0.0,3.51,70.52,2.03,0.0,0.0,229.03,4.1,-3.857,-1.414,STRAIGHT,1.5,0.6,"CMD,-1.4,0.60",1,1,459.9,631,713,0,,,,,,0,,,,315361,113981,631
196,47.64110350608826,2026-02-11T11:54:47.410293,154.0,0.0,5.0,87.04,9.0,0.0,0.0,256.03,4.07,-2.895,-1.993,STRAIGHT,1.5,0.9,"CMD,-2.0,0.90",1,4,458.3,1012,1226,0,,,,,,0,,,,231205,96735,1023
197,47.87725806236267,2026-02-11T11:54:47.646448,131.15,0.0,5.0,66.0,7.04,0.0,0.0,210.15,4.07,-6.557,-3.305,STRAIGHT,1.5,1.2,"CMD,-3.3,1.20",1,3,474.0,894,1144,0,,,,,,0,,,,205407,91300,904
