frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,planner_mode,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
313,54.624022483825684,2026-03-06T01:23:00.642280,110.38,0.0,0.0,18.03,0.0,0.0,0.0,160.83,5.88,0.583,0.583,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",4.0,0.0144,1.781,0.023,1,0.9906,0,NORMAL,62.837,0.451,1,1,1,1,1,89.0,94,2,dijkstra,0,,,,,,0,,,,201756,132369,1900
314,54.79615116119385,2026-03-06T01:23:00.814409,110.62,0.0,2.0,10.23,10.1,0.0,0.0,161.82,5.87,0.586,0.583,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",4.0,0.0144,1.781,0.023,1,0.9862,0,NORMAL,62.704,0.443,1,1,1,1,1,89.0,95,2,dijkstra,0,,,,,,0,,,,203592,134709,1853
315,54.957982301712036,2026-03-06T01:23:00.976240,100.65,0.0,12.43,16.12,0.0,0.0,0.0,151.75,5.87,0.589,0.586,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",4.0,0.0144,1.781,0.023,1,0.985,0,NORMAL,62.381,0.453,1,1,1,1,1,89.0,150,6,dijkstra,0,,,,,,0,,,,205603,137591,2472
316,55.14785027503967,2026-03-06T01:23:01.166108,100.73,0.0,10.18,36.27,2.0,0.0,0.0,169.44,5.84,0.59,0.589,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",4.0,0.0144,1.781,0.023,1,0.9791,0,NORMAL,62.09,0.455,1,1,1,1,1,89.0,171,6,dijkstra,0,,,,,,0,,,,208547,141401,2583
317,55.32123565673828,2026-03-06T01:23:01.339493,101.41,0.0,14.12,25.81,0.0,0.0,0.0,155.36,5.83,0.592,0.59,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",4.0,0.0144,1.781,0.023,1,0.9819,0,NORMAL,62.552,0.443,1,1,1,1,1,89.0,160,6,dijkstra,0,,,,,,0,,,,210609,143866,2567
318,55.49926280975342,2026-03-06T01:23:01.517520,105.27,0.0,10.07,24.21,2.0,0.0,0.0,157.36,5.81,0.592,0.592,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",4.0,0.0144,1.781,0.023,1,0.9879,0,NORMAL,62.051,0.426,1,1,1,1,1,89.0,152,5,dijkstra,0,,,,,,0,,,,210426,142864,2515
319,55.67581391334534,2026-03-06T01:23:01.694071,111.84,0.0,10.09,30.36,0.0,0.0,0.0,162.53,5.8,0.593,0.592,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",4.0,0.0144,1.781,0.023,1,0.9863,0,NORMAL,61.273,0.451,1,1,1,1,1,89.0,171,7,dijkstra,0,,,,,,0,,,,212434,144993,2620
320,55.84822964668274,2026-03-06T01:23:01.866487,97.27,0.0,10.21,30.27,0.0,0.0,0.0,152.27,5.79,0.583,0.592,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",4.0,0.0137,1.826,0.023,1,0.9745,0,NORMAL,60.62,0.492,1,1,1,1,1,91.3,148,9,dijkstra,0,,,,,,0,,,,217057,149858,2665
321,56.03060579299927,2026-03-06T01:23:02.048863,111.47,0.0,8.01,26.18,0.0,0.0,0.0,162.08,5.77,0.577,0.583,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",4.0,0.0137,1.826,0.023,1,0.9822,0,NORMAL,60.446,0.545,1,1,1,1,1,91.3,171,12,dijkstra,0,,,,,,0,,,,219361,150782,2723
322,56.20429992675781,2026-03-06T01:23:02.222557,105.88,0.0,6.01,26.03,0.0,0.0,0.0,163.63,5.76,0.573,0.577,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",4.0,0.0137,1.826,0.023,1,0.9815,0,NORMAL,59.829,0.561,1,1,1,1,1,91.3,156,9,dijkstra,0,,,,,,0,,,,222162,152936,2679
323,56.39259648323059,2026-03-06T01:23:02.410854,112.12,0.0,2.0,30.31,0.0,0.0,8.32,168.27,5.74,0.57,0.573,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",4.0,0.0137,1.826,0.023,1,0.9802,0,NORMAL,59.684,0.573,1,1,1,1,1,91.3,172,11,dijkstra,0,,,,,,0,,,,225111,155568,3225
324,56.575286865234375,2026-03-06T01:23:02.593544,107.99,0.0,16.2,24.43,0.0,0.0,0.0,172.66,5.72,0.569,0.57,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",4.0,0.0137,1.826,0.023,1,0.9829,0,NORMAL,59.357,0.569,1,1,1,1,1,91.3,162,9,dijkstra,0,,,,,,0,,,,225223,155652,2759
325,56.748865842819214,2026-03-06T01:23:02.767123,105.07,0.0,10.09,20.03,0.0,0.0,0.0,153.23,5.71,0.558,0.569,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",4.0,0.013,1.872,0.023,1,0.9811,0,NORMAL,59.278,0.565,1,1,1,1,1,93.6,151,9,dijkstra,0,,,,,,0,,,,226615,156269,2652
326,56.927799701690674,2026-03-06T01:23:02.946057,106.17,0.0,4.01,30.67,0.0,0.0,0.0,160.43,5.7,0.56,0.56,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",4.0,0.0137,1.826,0.023,1,0.9803,0,NORMAL,59.12,0.542,1,1,1,1,1,91.3,160,9,dijkstra,0,,,,,,0,,,,224283,154094,2705
327,57.10553550720215,2026-03-06T01:23:03.123793,104.52,0.0,8.01,26.04,0.0,0.0,2.0,157.14,5.69,0.553,0.558,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",4.0,0.013,1.872,0.023,1,0.9853,0,NORMAL,58.847,0.58,1,1,1,1,1,93.6,151,10,dijkstra,0,,,,,,0,,,,225170,155071,2737
328,57.27393078804016,2026-03-06T01:23:03.292188,102.29,0.0,8.01,26.22,0.0,0.0,0.0,150.54,5.68,0.548,0.553,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",4.0,0.013,1.872,0.023,1,0.9817,0,NORMAL,58.506,0.611,1,1,1,1,1,93.6,157,8,dijkstra,0,,,,,,0,,,,226961,157038,2778
329,57.452463150024414,2026-03-06T01:23:03.470721,107.14,0.0,7.01,26.16,0.0,0.0,0.0,156.5,5.66,0.544,0.548,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.013,1.872,0.023,1,0.9813,0,NORMAL,58.452,0.618,1,1,1,1,1,93.6,164,8,dijkstra,0,,,,,,0,,,,226486,156623,2842
330,57.63606595993042,2026-03-06T01:23:03.654323,110.14,0.0,8.01,26.47,2.0,0.0,0.0,165.58,5.65,0.542,0.544,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.013,1.872,0.023,1,0.9747,0,NORMAL,58.111,0.644,1,1,1,1,1,93.6,183,7,dijkstra,0,,,,,,0,,,,223902,154081,2945
331,57.80823993682861,2026-03-06T01:23:03.826497,110.98,0.0,0.0,32.84,2.0,0.0,0.0,156.13,5.65,0.54,0.542,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.013,1.872,0.023,1,0.9793,0,NORMAL,58.221,0.653,1,1,1,1,1,93.6,158,9,dijkstra,0,,,,,,0,,,,224677,154500,2868
332,57.986313819885254,2026-03-06T01:23:04.004571,107.47,0.0,0.0,28.22,0.0,0.0,0.0,160.05,5.64,0.539,0.54,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.013,1.872,0.023,1,0.9761,0,NORMAL,58.171,0.656,1,1,1,1,1,93.6,165,7,dijkstra,0,,,,,,0,,,,225786,155039,2869
333,58.16902685165405,2026-03-06T01:23:04.187284,111.97,0.0,6.01,18.43,0.0,0.0,10.06,162.49,5.62,0.539,0.539,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.013,1.872,0.023,1,0.9708,0,NORMAL,58.373,0.641,1,1,1,1,1,93.6,184,8,dijkstra,0,,,,,,0,,,,223956,153365,3066
334,58.34310531616211,2026-03-06T01:23:04.361363,106.6,0.0,8.01,23.8,3.53,0.0,0.0,157.96,5.62,0.538,0.539,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.013,1.872,0.023,1,0.9809,0,NORMAL,58.427,0.653,1,1,1,1,1,93.6,168,8,dijkstra,0,,,,,,0,,,,225539,153608,2902
335,58.51335096359253,2026-03-06T01:23:04.531608,108.16,0.0,6.01,24.03,0.0,0.0,0.0,154.23,5.62,0.538,0.538,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.013,1.872,0.023,1,0.9799,0,NORMAL,58.614,0.634,1,1,1,1,1,93.6,158,8,dijkstra,0,,,,,,0,,,,227226,154148,2842
336,58.69690990447998,2026-03-06T01:23:04.715167,110.42,0.0,2.0,26.04,2.0,0.0,0.0,164.02,5.63,0.538,0.538,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.013,1.872,0.023,1,0.9817,0,NORMAL,58.377,0.592,1,1,1,1,1,93.6,146,9,dijkstra,0,,,,,,0,,,,228741,153535,2871
337,58.879536390304565,2026-03-06T01:23:04.897794,104.68,0.0,10.08,28.54,0.0,0.0,2.0,162.43,5.61,0.547,0.538,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.0137,1.826,0.023,1,0.9684,0,NORMAL,58.34,0.596,1,1,1,1,1,91.3,161,8,dijkstra,0,,,,,,0,,,,234647,154801,3053
338,59.05061459541321,2026-03-06T01:23:05.068872,105.37,0.0,6.01,24.27,0.0,0.0,0.0,153.82,5.62,0.544,0.544,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.013,1.872,0.023,1,0.9797,0,NORMAL,58.067,0.558,1,1,1,1,1,93.6,160,8,dijkstra,0,,,,,,0,,,,231867,153645,2928
339,59.22254967689514,2026-03-06T01:23:05.240807,104.54,0.0,5.75,26.15,0.0,0.0,0.0,161.88,5.64,0.542,0.544,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.013,1.872,0.023,1,0.9774,0,NORMAL,56.873,0.518,1,1,1,1,1,93.6,146,9,dijkstra,0,,,,,,0,,,,229364,153060,2967
340,59.40085744857788,2026-03-06T01:23:05.419115,109.99,0.0,6.11,25.04,0.0,0.0,0.0,160.29,5.66,0.54,0.542,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.013,1.872,0.023,1,0.9611,0,NORMAL,54.853,0.468,1,1,1,1,1,93.6,149,8,dijkstra,0,,,,,,0,,,,236661,153640,2959
341,59.564741373062134,2026-03-06T01:23:05.582999,105.14,0.0,8.01,18.24,0.0,0.0,0.0,145.86,5.66,0.539,0.54,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.013,1.872,0.023,1,0.9703,0,NORMAL,53.532,0.426,1,1,1,1,1,93.6,127,9,dijkstra,0,,,,,,0,,,,234925,151187,2931
342,59.73555016517639,2026-03-06T01:23:05.753808,109.05,0.0,8.01,14.05,0.0,0.0,0.0,149.13,5.67,0.548,0.54,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.0137,1.826,0.023,1,0.9685,0,NORMAL,51.274,0.381,1,1,1,1,1,91.3,113,9,dijkstra,0,,,,,,0,,,,235656,149672,2932
343,59.91186761856079,2026-03-06T01:23:05.930125,106.75,0.0,8.01,20.08,0.0,0.0,0.0,156.18,5.67,0.544,0.544,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.013,1.872,0.023,1,0.9671,0,NORMAL,51.276,0.412,1,1,1,1,1,93.6,114,9,dijkstra,0,,,,,,0,,,,239868,149993,2951
344,60.0804500579834,2026-03-06T01:23:06.098707,108.14,0.0,6.01,18.21,2.0,0.0,0.0,154.57,5.66,0.542,0.544,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.013,1.872,0.023,1,0.9641,0,NORMAL,51.318,0.432,1,1,1,1,1,93.6,113,8,dijkstra,0,,,,,,0,,,,238790,149579,2876
345,60.24554920196533,2026-03-06T01:23:06.263806,105.01,0.0,6.01,22.39,0.0,0.0,0.0,149.08,5.69,0.541,0.542,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.013,1.872,0.023,1,0.952,0,NORMAL,50.784,0.369,1,1,1,1,1,93.6,127,8,dijkstra,0,,,,,,0,,,,232754,147942,2859
346,60.41851210594177,2026-03-06T01:23:06.436770,108.31,0.0,10.01,20.24,0.0,0.0,0.0,154.32,5.69,0.539,0.541,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.013,1.872,0.023,1,0.9704,0,NORMAL,50.562,0.356,1,1,1,1,1,93.6,107,8,dijkstra,0,,,,,,0,,,,230735,146174,2706
347,60.58693790435791,2026-03-06T01:23:06.605195,108.15,0.0,6.01,20.32,0.0,0.0,0.0,150.4,5.7,0.539,0.539,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.013,1.872,0.023,1,0.9623,0,NORMAL,50.781,0.373,1,1,1,1,1,93.6,124,8,dijkstra,0,,,,,,0,,,,228953,143319,2903
348,60.75210237503052,2026-03-06T01:23:06.770360,106.71,0.0,8.01,20.03,0.0,0.0,0.0,148.51,5.71,0.538,0.539,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.013,1.872,0.023,1,0.9591,0,NORMAL,50.901,0.395,1,1,1,1,1,93.6,111,9,dijkstra,0,,,,,,0,,,,223789,140794,2822
349,60.92139148712158,2026-03-06T01:23:06.939649,103.45,0.0,8.01,22.22,0.0,0.0,0.0,151.27,5.72,-5.079,0.538,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",2.084,-0.4065,1.598,-0.59,1,0.9533,0,NORMAL,51.109,0.433,1,1,1,1,1,92.1,134,10,dijkstra,0,,,,,,0,,,,224126,141586,2913
350,61.08869814872742,2026-03-06T01:23:07.106956,103.38,0.0,6.01,20.51,0.0,0.0,0.0,145.29,5.73,-9.6,-5.079,STRAIGHT,1.5,1.5,"CMD,-5.1,1.50",1.731,-0.4685,1.494,-0.61,1,0.9611,0,NORMAL,51.385,0.468,1,1,1,1,1,91.5,109,10,dijkstra,0,,,,,,0,,,,227807,140155,2805
351,61.25426506996155,2026-03-06T01:23:07.272522,104.51,0.0,6.01,20.03,0.0,0.0,0.0,147.54,5.74,-12.613,-9.6,STRAIGHT,1.5,1.5,"CMD,-9.6,1.50",1.731,-0.4685,1.494,-0.61,1,0.9664,0,NORMAL,51.646,0.455,1,1,1,1,1,93.6,110,8,dijkstra,0,,,,,,0,,,,231899,140087,2827
352,61.4323673248291,2026-03-06T01:23:07.450625,109.5,0.0,6.01,20.03,0.0,0.0,0.0,157.96,5.75,-14.622,-12.613,LEFT,1.485,1.498,"CMD,-12.6,1.50",1.731,-0.4685,1.494,-0.61,1,0.9707,0,NORMAL,51.81,0.462,1,1,1,1,1,93.6,109,8,dijkstra,0,,,,,,0,,,,229892,140122,2764
353,61.600536823272705,2026-03-06T01:23:07.618794,100.96,0.0,10.0,25.13,0.0,0.0,0.0,150.15,5.77,-15.957,-14.622,LEFT,1.434,1.49,"CMD,-14.6,1.49",1.728,-0.4681,1.493,-0.608,1,0.9699,0,NORMAL,52.18,0.522,1,1,1,1,1,95.9,107,9,dijkstra,0,,,,,,0,,,,227467,139043,2581
354,61.767258405685425,2026-03-06T01:23:07.785516,108.73,0.0,6.01,14.19,0.0,0.0,0.0,145.96,5.78,-16.833,-15.957,LEFT,1.401,1.478,"CMD,-16.0,1.48",1.72,-0.467,1.488,-0.601,1,0.9875,0,NORMAL,52.177,0.594,1,1,1,1,1,95.9,99,7,dijkstra,0,,,,,,0,,,,228848,139954,2531
355,61.94052696228027,2026-03-06T01:23:07.958784,116.71,0.0,6.01,18.24,0.0,0.0,0.0,153.13,5.79,-17.407,-16.833,LEFT,1.379,1.462,"CMD,-16.8,1.46",1.714,-0.4662,1.485,-0.597,1,0.9868,0,NORMAL,52.492,0.583,1,1,1,1,1,95.9,89,8,dijkstra,0,,,,,,0,,,,230608,140739,2502
356,62.1028106212616,2026-03-06T01:23:08.121068,102.77,0.0,8.01,19.41,0.0,0.0,0.0,143.77,5.8,-17.784,-17.407,LEFT,1.365,1.446,"CMD,-17.4,1.45",1.711,-0.4657,1.483,-0.594,1,0.9836,0,NORMAL,52.472,0.629,1,1,1,1,1,95.9,109,8,dijkstra,0,,,,,,0,,,,229866,139168,2707
357,62.271764039993286,2026-03-06T01:23:08.290021,103.49,0.0,10.26,19.96,0.0,0.0,0.0,151.83,5.8,-18.031,-17.784,LEFT,1.355,1.427,"CMD,-17.8,1.43",1.708,-0.4654,1.481,-0.592,1,0.9875,0,NORMAL,52.738,0.653,1,1,1,1,1,95.9,109,7,dijkstra,0,,,,,,0,,,,228143,137818,2832
358,62.448551654815674,2026-03-06T01:23:08.466809,103.36,0.0,10.46,22.72,0.0,0.0,0.0,150.56,5.81,-18.193,-18.031,LEFT,1.349,1.409,"CMD,-18.0,1.41",1.707,-0.4651,1.48,-0.591,1,0.9913,0,NORMAL,52.952,0.686,1,1,1,1,1,95.9,108,8,dijkstra,0,,,,,,0,,,,227869,137694,2873
359,62.617406368255615,2026-03-06T01:23:08.635664,109.36,0.0,6.01,20.03,0.0,0.0,0.0,152.73,5.82,-18.299,-18.193,LEFT,1.345,1.389,"CMD,-18.2,1.39",1.706,-0.465,1.48,-0.59,1,0.9815,0,NORMAL,53.035,0.699,1,1,1,1,1,95.9,102,7,dijkstra,0,,,,,,0,,,,224078,135659,2716
360,62.77967190742493,2026-03-06T01:23:08.797929,104.02,0.0,8.01,18.19,2.0,0.0,0.0,146.25,5.83,-18.368,-18.299,LEFT,1.343,1.371,"CMD,-18.3,1.37",1.705,-0.4649,1.479,-0.589,1,0.9859,0,NORMAL,53.284,0.676,1,1,1,1,1,95.9,110,8,dijkstra,0,,,,,,0,,,,221432,134553,2689
361,62.94793105125427,2026-03-06T01:23:08.966188,106.95,0.0,9.12,18.27,0.0,0.0,0.0,149.99,5.84,-18.414,-18.368,LEFT,1.341,1.36,"CMD,-18.4,1.36",1.705,-0.4648,1.479,-0.589,1,0.9866,0,NORMAL,53.64,0.672,1,1,1,1,1,93.6,100,7,dijkstra,0,,,,,,0,,,,218604,132390,2663
362,63.12392973899841,2026-03-06T01:23:09.142187,115.18,0.0,6.01,17.77,2.0,0.0,0.0,158.22,5.85,-18.443,-18.414,LEFT,1.34,1.352,"CMD,-18.4,1.35",1.704,-0.4648,1.479,-0.589,1,0.9887,0,NORMAL,53.817,0.697,1,1,1,1,1,93.6,108,8,dijkstra,0,,,,,,0,,,,216771,131642,2683
363,63.28226566314697,2026-03-06T01:23:09.300523,104.83,0.0,10.25,10.05,0.0,0.0,0.0,140.31,5.87,-18.463,-18.443,LEFT,1.339,1.347,"CMD,-18.4,1.35",1.704,-0.4648,1.479,-0.589,1,0.9909,0,NORMAL,54.037,0.745,1,1,1,1,1,93.6,96,6,dijkstra,0,,,,,,0,,,,215976,131651,2537
364,63.455668210983276,2026-03-06T01:23:09.473926,101.75,0.0,10.2,20.39,0.0,0.0,0.0,153.12,5.87,-18.476,-18.463,LEFT,1.338,1.344,"CMD,-18.5,1.34",1.704,-0.4648,1.479,-0.589,1,0.9872,0,NORMAL,54.029,0.768,1,1,1,1,1,93.6,88,6,dijkstra,0,,,,,,0,,,,213425,129946,2511
365,63.627169609069824,2026-03-06T01:23:09.645427,103.73,0.0,10.38,19.65,0.0,0.0,0.0,150.88,5.88,-18.484,-18.476,LEFT,1.338,1.342,"CMD,-18.5,1.34",1.704,-0.4647,1.479,-0.588,1,0.9855,0,NORMAL,54.002,0.778,1,1,1,1,1,95.9,99,5,dijkstra,0,,,,,,0,,,,210747,128669,2571
366,63.79876971244812,2026-03-06T01:23:09.817027,114.0,0.0,0.0,10.02,0.0,0.0,0.0,149.51,5.9,-18.49,-18.484,LEFT,1.338,1.34,"CMD,-18.5,1.34",1.704,-0.4647,1.479,-0.588,1,0.9447,0,NORMAL,54.365,0.581,1,1,1,1,1,95.9,59,5,dijkstra,0,,,,,,0,,,,206073,131761,2276
367,63.97119402885437,2026-03-06T01:23:09.989451,107.39,0.0,5.76,21.24,0.0,0.0,0.0,149.95,5.89,-18.493,-18.49,LEFT,1.338,1.339,"CMD,-18.5,1.34",1.704,-0.4647,1.478,-0.588,1,0.934,0,NORMAL,54.569,0.494,1,1,1,1,1,95.9,48,4,dijkstra,0,,,,,,0,,,,193348,124214,2139
368,64.14170598983765,2026-03-06T01:23:10.159964,114.78,0.0,6.01,12.02,2.0,0.0,0.0,152.49,5.9,-18.496,-18.493,LEFT,1.338,1.339,"CMD,-18.5,1.34",1.704,-0.4647,1.478,-0.588,1,0.9516,0,NORMAL,53.982,0.556,1,1,1,1,1,91.3,54,3,dijkstra,0,,,,,,0,,,,194314,120938,2014
369,64.29849290847778,2026-03-06T01:23:10.316750,99.84,0.0,10.08,14.18,0.0,0.0,0.0,140.53,5.92,-18.497,-18.496,LEFT,1.338,1.338,"CMD,-18.5,1.34",1.704,-0.4647,1.478,-0.588,1,0.9579,0,NORMAL,53.204,0.596,1,1,1,1,1,93.6,31,3,dijkstra,0,,,,,,0,,,,187157,116639,1500
370,64.46729373931885,2026-03-06T01:23:10.485551,112.24,0.0,6.01,14.02,0.0,0.0,0.0,152.44,5.92,-18.498,-18.497,LEFT,1.338,1.338,"CMD,-18.5,1.34",1.704,-0.4647,1.478,-0.588,1,0.9587,0,NORMAL,52.458,0.586,1,1,1,1,1,91.3,74,3,dijkstra,0,,,,,,0,,,,189176,114032,1781
371,64.6284990310669,2026-03-06T01:23:10.646756,108.84,0.0,0.0,20.71,0.0,0.0,0.0,152.8,5.93,-18.499,-18.498,LEFT,1.338,1.338,"CMD,-18.5,1.34",1.704,-0.4647,1.478,-0.588,1,0.9783,0,NORMAL,51.956,0.612,1,1,1,1,1,89.0,80,3,dijkstra,0,,,,,,0,,,,186300,112103,1801
372,64.80068254470825,2026-03-06T01:23:10.818940,117.52,0.0,8.01,14.02,0.0,0.0,0.0,151.81,5.93,-18.499,-18.499,LEFT,1.338,1.338,"CMD,-18.5,1.34",1.704,-0.4647,1.478,-0.588,1,0.979,0,NORMAL,51.519,0.629,1,1,1,1,1,89.0,62,4,dijkstra,0,,,,,,0,,,,186609,111324,1768
373,64.96171021461487,2026-03-06T01:23:10.979968,110.49,0.0,2.0,10.01,0.0,0.0,0.0,145.01,5.94,-18.5,-18.499,LEFT,1.338,1.338,"CMD,-18.5,1.34",1.704,-0.4647,1.478,-0.588,1,0.9829,0,NORMAL,51.049,0.627,1,1,1,1,1,89.0,84,3,dijkstra,0,,,,,,0,,,,188238,111180,1926
374,65.13397526741028,2026-03-06T01:23:11.152233,109.64,0.0,8.01,14.08,0.0,0.0,0.0,146.75,5.93,-18.5,-18.5,LEFT,1.338,1.338,"CMD,-18.5,1.34",1.704,-0.4647,1.478,-0.588,1,0.9819,0,NORMAL,50.652,0.646,1,1,1,1,1,89.0,86,3,dijkstra,0,,,,,,0,,,,185413,109889,1768
375,65.29455256462097,2026-03-06T01:23:11.312810,108.44,0.0,9.5,10.02,0.0,0.0,0.0,143.29,5.95,-18.5,-18.5,LEFT,1.338,1.338,"CMD,-18.5,1.34",1.704,-0.4647,1.478,-0.588,1,0.9767,0,NORMAL,50.377,0.634,1,1,1,1,1,86.8,69,3,dijkstra,0,,,,,,0,,,,184689,107227,1827
376,65.45553040504456,2026-03-06T01:23:11.473788,108.5,0.0,8.01,6.01,0.0,0.0,0.0,140.54,5.95,-18.5,-18.5,LEFT,1.338,1.338,"CMD,-18.5,1.34",1.704,-0.4647,1.478,-0.588,1,0.9796,0,NORMAL,50.154,0.636,1,1,1,1,1,86.8,63,3,dijkstra,0,,,,,,0,,,,184713,107285,1691
377,65.62681770324707,2026-03-06T01:23:11.645075,100.13,0.0,10.21,20.5,0.0,0.0,0.0,145.86,5.95,-18.5,-18.5,LEFT,1.338,1.338,"CMD,-18.5,1.34",1.704,-0.4647,1.478,-0.588,1,0.9627,0,NORMAL,50.024,0.652,1,1,1,1,1,84.5,77,3,dijkstra,0,,,,,,0,,,,178948,102745,1891
378,65.78896379470825,2026-03-06T01:23:11.807221,97.53,0.0,10.48,9.64,10.46,0.0,0.0,142.14,5.96,-18.5,-18.5,LEFT,1.338,1.338,"CMD,-18.5,1.34",1.704,-0.4647,1.478,-0.588,1,0.9803,0,NORMAL,50.016,0.644,1,1,1,1,1,84.5,66,3,dijkstra,0,,,,,,0,,,,176020,99770,1850
379,65.95694208145142,2026-03-06T01:23:11.975199,105.12,0.0,0.0,14.03,0.0,0.0,0.0,145.65,5.96,-18.5,-18.5,LEFT,1.337,1.338,"CMD,-18.5,1.34",1.704,-0.4647,1.478,-0.588,1,0.9822,0,NORMAL,50.137,0.622,1,1,1,1,1,84.5,76,3,dijkstra,0,,,,,,0,,,,173385,98239,1808
380,66.11848163604736,2026-03-06T01:23:12.136739,109.33,0.0,6.01,13.79,0.0,0.0,0.0,147.29,5.96,-18.5,-18.5,LEFT,1.337,1.338,"CMD,-18.5,1.34",1.704,-0.4647,1.478,-0.588,1,0.9775,0,NORMAL,50.374,0.622,1,1,1,1,1,84.5,71,3,dijkstra,0,,,,,,0,,,,169681,95278,1600
381,66.28019118309021,2026-03-06T01:23:12.298449,103.62,0.0,10.08,12.02,0.0,0.0,2.0,145.69,5.98,-18.5,-18.5,LEFT,1.337,1.338,"CMD,-18.5,1.34",1.704,-0.4647,1.478,-0.588,1,0.9878,0,NORMAL,50.749,0.574,1,1,1,1,1,84.5,60,5,dijkstra,0,,,,,,0,,,,169781,94500,1641
382,66.43481969833374,2026-03-06T01:23:12.453077,107.8,0.0,6.01,8.02,0.0,0.0,0.0,140.61,6.0,-18.5,-18.5,LEFT,1.337,1.338,"CMD,-18.5,1.34",1.704,-0.4647,1.478,-0.588,1,0.9793,0,NORMAL,51.235,0.56,1,1,1,1,1,84.5,70,4,dijkstra,0,,,,,,0,,,,166449,92056,1614
383,66.6036605834961,2026-03-06T01:23:12.621918,110.49,0.0,6.01,12.02,2.0,0.0,0.0,148.68,6.0,-18.5,-18.5,LEFT,1.337,1.338,"CMD,-18.5,1.34",1.704,-0.4647,1.478,-0.588,1,0.9871,0,NORMAL,51.75,0.52,1,1,1,1,1,84.5,72,4,dijkstra,0,,,,,,0,,,,165400,91147,1579
384,66.75805401802063,2026-03-06T01:23:12.776311,110.17,0.0,3.74,11.53,0.0,0.0,0.0,142.38,6.02,-18.5,-18.5,LEFT,1.337,1.337,"CMD,-18.5,1.34",1.704,-0.4647,1.478,-0.588,1,0.9874,0,NORMAL,51.996,0.507,1,1,1,1,1,84.5,62,3,dijkstra,0,,,,,,0,,,,163780,90623,1593
385,66.93270635604858,2026-03-06T01:23:12.950964,111.17,0.0,12.27,8.84,2.0,0.0,0.0,156.57,6.0,-18.5,-18.5,LEFT,1.337,1.337,"CMD,-18.5,1.34",1.704,-0.4647,1.478,-0.588,1,0.972,0,NORMAL,52.373,0.487,1,1,1,1,1,84.5,42,2,dijkstra,0,,,,,,0,,,,159495,88501,1292
