frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,gps_intent_family,planner_intent_family,turn_lock_family,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,planner_mode,planner_family,path_source,bev_mask_occ_ratio,approval_confidence,approval_margin,planner_low_confidence,planner_slowdown,selected_template_id,selected_template_family,corridor_confidence,corridor_valid_ratio,corridor_forward_span_m,corridor_width_cv,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
256,28.03993582725525,2026-03-24T02:48:15.667517,38.8,1.0,3.03,0.0,4.74,0.0,0.0,54.14,16.94,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86621,0.72,0.7462,0,0.28,right_sharp,right,0.9576,0.9744,10.6405,0.1836,0,,,,,,0,,,,921168,205128,0
257,28.09415626525879,2026-03-24T02:48:15.721738,41.47,0.0,3.52,0.0,5.21,0.0,0.0,54.22,16.98,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86621,0.72,0.7462,0,0.28,right_sharp,right,0.9576,0.9744,10.6405,0.1837,0,,,,,,0,,,,921653,205167,0
258,28.149417638778687,2026-03-24T02:48:15.776999,41.17,0.0,3.01,0.0,5.03,0.0,0.0,55.26,16.98,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86629,0.72,0.7462,0,0.28,right_sharp,right,0.9582,0.9744,10.6405,0.1812,0,,,,,,0,,,,922249,205127,0
259,28.204508543014526,2026-03-24T02:48:15.832090,42.48,0.0,3.54,0.0,5.04,0.0,0.0,55.09,17.09,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86545,0.72,0.7463,0,0.28,right_sharp,right,0.9583,0.9744,10.6405,0.1805,0,,,,,,0,,,,919042,204972,0
260,28.25715732574463,2026-03-24T02:48:15.884739,38.21,0.5,3.01,0.0,5.2,0.0,0.0,51.48,17.12,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86604,0.72,0.7463,0,0.28,right_sharp,right,0.9582,0.9744,10.6405,0.1809,0,,,,,,0,,,,921547,205144,0
261,28.312397003173828,2026-03-24T02:48:15.939978,41.48,1.19,3.02,0.0,5.04,0.0,0.0,55.24,17.21,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86629,0.72,0.7462,0,0.28,right_sharp,right,0.9583,0.9744,10.6405,0.1809,0,,,,,,0,,,,921240,205174,0
262,28.36453342437744,2026-03-24T02:48:15.992115,37.53,1.01,2.01,0.0,4.05,0.0,0.0,51.06,17.36,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86697,0.72,0.7496,0,0.28,right_sharp,right,0.9588,0.9744,10.6405,0.1785,0,,,,,,0,,,,923081,205262,0
263,28.42302942276001,2026-03-24T02:48:16.050611,43.35,1.03,3.02,0.0,6.07,0.0,1.01,58.5,17.32,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86558,0.72,0.7497,0,0.28,right_sharp,right,0.9588,0.9744,10.6405,0.1787,0,,,,,,0,,,,922343,205069,0
264,28.477997064590454,2026-03-24T02:48:16.105579,41.01,1.03,3.03,0.0,4.87,0.0,0.0,53.96,17.44,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86591,0.72,0.7498,0,0.28,right_sharp,right,0.9588,0.9744,10.6405,0.1787,0,,,,,,0,,,,922380,205150,0
265,28.538228034973145,2026-03-24T02:48:16.165810,47.31,0.0,3.01,0.0,4.88,0.0,0.0,59.23,17.44,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86684,0.72,0.7498,0,0.28,right_sharp,right,0.959,0.9744,10.6405,0.1778,0,,,,,,0,,,,922887,205375,0
266,28.594908952713013,2026-03-24T02:48:16.222490,43.76,1.01,2.51,0.0,4.38,0.0,0.0,56.68,17.57,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.8668,0.72,0.7498,0,0.28,right_sharp,right,0.9585,0.9744,10.6405,0.18,0,,,,,,0,,,,924133,205425,0
267,28.649454355239868,2026-03-24T02:48:16.277036,38.48,1.02,3.01,0.0,6.47,0.0,0.0,54.55,17.67,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86608,0.72,0.7498,0,0.28,right_sharp,right,0.9587,0.9744,10.6405,0.1789,0,,,,,,0,,,,923248,205230,0
268,28.705937385559082,2026-03-24T02:48:16.333519,41.4,0.0,3.53,0.0,5.03,0.0,0.0,53.97,17.69,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86482,0.72,0.7498,0,0.28,right_sharp,right,0.9586,0.9744,10.6405,0.1793,0,,,,,,0,,,,923509,204896,0
269,28.76264214515686,2026-03-24T02:48:16.390223,42.72,0.0,4.07,0.0,4.37,0.0,0.0,55.7,17.67,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86507,0.72,0.75,0,0.28,right_sharp,right,0.9592,0.9744,10.6405,0.1768,0,,,,,,0,,,,924197,204972,0
270,28.820338010787964,2026-03-24T02:48:16.447919,43.93,1.0,3.04,0.0,4.7,0.0,0.0,56.69,17.65,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86537,0.72,0.7464,0,0.28,right_sharp,right,0.9595,0.9744,10.6405,0.1757,0,,,,,,0,,,,925401,205208,0
271,28.87490701675415,2026-03-24T02:48:16.502488,41.53,0.0,3.52,0.0,5.5,0.0,0.0,54.57,17.67,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86532,0.72,0.7464,0,0.28,right_sharp,right,0.9596,0.9744,10.6405,0.1752,0,,,,,,0,,,,927563,205252,0
272,28.929882287979126,2026-03-24T02:48:16.557464,40.63,0.0,3.01,0.0,6.76,0.0,0.0,54.98,17.69,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86528,0.72,0.7464,0,0.28,right_sharp,right,0.96,0.9744,10.6405,0.1732,0,,,,,,0,,,,925840,205100,0
273,28.989121675491333,2026-03-24T02:48:16.616703,45.48,1.0,3.01,0.0,4.71,0.0,0.0,58.24,17.66,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86545,0.72,0.7463,0,0.28,right_sharp,right,0.9598,0.9744,10.6405,0.1742,0,,,,,,0,,,,927542,205143,0
274,29.046210050582886,2026-03-24T02:48:16.673791,43.95,0.0,3.04,0.0,3.51,0.0,0.0,57.09,17.63,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86511,0.72,0.7464,0,0.28,right_sharp,right,0.9598,0.9744,10.6405,0.1743,0,,,,,,0,,,,926625,205072,0
275,29.102756023406982,2026-03-24T02:48:16.730337,41.73,0.0,3.11,0.0,5.12,0.0,0.0,55.54,17.66,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86562,0.72,0.7464,0,0.28,right_sharp,right,0.9598,0.9744,10.6405,0.1743,0,,,,,,0,,,,922500,205150,0
276,29.16222834587097,2026-03-24T02:48:16.789810,45.72,1.0,3.07,0.0,5.16,0.0,0.0,59.47,17.69,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86583,0.72,0.7465,0,0.28,right_sharp,right,0.96,0.9744,10.6405,0.1735,0,,,,,,0,,,,922819,205179,0
277,29.218645811080933,2026-03-24T02:48:16.846227,42.81,1.0,3.01,0.0,4.53,0.0,1.04,56.42,17.8,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.8665,0.72,0.7464,0,0.28,right_sharp,right,0.96,0.9744,10.6405,0.1733,0,,,,,,0,,,,921716,205281,0
278,29.27259373664856,2026-03-24T02:48:16.900175,41.36,0.0,3.16,0.0,5.41,0.0,0.0,53.95,17.81,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.8665,0.72,0.7464,0,0.28,right_sharp,right,0.96,0.9744,10.6405,0.1733,0,,,,,,0,,,,923333,205317,0
279,29.327419996261597,2026-03-24T02:48:16.955001,41.95,0.0,3.01,0.0,4.61,0.0,0.0,54.83,17.85,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.8665,0.72,0.7463,0,0.28,right_sharp,right,0.96,0.9744,10.6405,0.1732,0,,,,,,0,,,,927502,205454,0
280,29.386417150497437,2026-03-24T02:48:17.013999,42.69,0.0,3.58,0.0,5.19,0.0,0.0,56.49,17.87,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86773,0.72,0.7463,0,0.28,right_sharp,right,0.96,0.9744,10.6405,0.1733,0,,,,,,0,,,,928374,205760,0
281,29.460166931152344,2026-03-24T02:48:17.087748,57.93,1.0,3.01,0.0,4.72,0.0,0.0,72.75,17.66,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86579,0.72,0.7466,0,0.28,right_sharp,right,0.9604,0.9744,10.6405,0.1717,0,,,,,,0,,,,922860,205130,0
282,29.51339101791382,2026-03-24T02:48:17.140972,40.33,1.01,2.51,0.0,5.32,0.0,0.0,53.22,17.69,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86515,0.72,0.7499,0,0.28,right_sharp,right,0.9603,0.9744,10.6405,0.172,0,,,,,,0,,,,920257,205007,0
283,29.567902088165283,2026-03-24T02:48:17.195484,41.67,0.0,3.05,0.0,4.73,0.0,0.0,54.51,17.7,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86591,0.72,0.7465,0,0.28,right_sharp,right,0.9606,0.9744,10.6405,0.1708,0,,,,,,0,,,,920955,205120,0
284,29.624927282333374,2026-03-24T02:48:17.252509,41.14,1.01,3.51,0.0,5.34,0.0,0.0,57.03,17.68,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86579,0.72,0.7464,0,0.28,right_sharp,right,0.9602,0.9744,10.6405,0.1726,0,,,,,,0,,,,924501,205165,0
285,29.68304991722107,2026-03-24T02:48:17.310631,42.87,0.0,4.03,0.0,4.14,0.0,0.0,58.12,17.64,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86794,0.72,0.7462,0,0.28,right_sharp,right,0.9603,0.9744,10.6405,0.1722,0,,,,,,0,,,,926346,205616,0
286,29.739537239074707,2026-03-24T02:48:17.367119,42.49,0.0,4.13,0.0,4.77,0.0,0.0,56.49,17.63,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86844,0.72,0.7463,0,0.28,right_sharp,right,0.9603,0.9744,10.6405,0.1721,0,,,,,,0,,,,926458,205690,0
287,29.7951340675354,2026-03-24T02:48:17.422715,41.58,0.0,3.52,0.0,4.43,0.0,0.0,54.59,17.63,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86743,0.72,0.7462,0,0.28,right_sharp,right,0.9603,0.9744,10.6405,0.1722,0,,,,,,0,,,,923233,205484,0
288,29.849116802215576,2026-03-24T02:48:17.476698,41.32,1.0,3.06,0.0,5.09,0.0,0.0,53.98,17.63,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86684,0.72,0.7461,0,0.28,right_sharp,right,0.9602,0.9744,10.6405,0.1723,0,,,,,,0,,,,917850,205358,0
289,29.90599274635315,2026-03-24T02:48:17.533574,41.02,1.0,3.52,0.0,6.32,0.0,0.0,56.88,17.58,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86785,0.72,0.7461,0,0.28,right_sharp,right,0.9604,0.9744,10.6405,0.1716,0,,,,,,0,,,,917812,205459,0
290,29.95935344696045,2026-03-24T02:48:17.586935,38.84,0.0,3.11,0.0,4.97,0.0,0.0,52.36,17.62,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86853,0.72,0.7461,0,0.28,right_sharp,right,0.9604,0.9744,10.6405,0.1716,0,,,,,,0,,,,918509,205669,0
291,30.01714324951172,2026-03-24T02:48:17.644725,42.4,1.01,3.53,0.0,5.79,0.0,0.0,57.79,17.54,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86937,0.72,0.7494,0,0.28,right_sharp,right,0.9605,0.9744,10.6405,0.1714,0,,,,,,0,,,,918872,205757,0
292,30.077162265777588,2026-03-24T02:48:17.704744,44.75,0.0,3.53,0.0,5.72,0.0,1.02,60.02,17.53,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86836,0.72,0.7494,0,0.28,right_sharp,right,0.9604,0.9744,10.6405,0.1715,0,,,,,,0,,,,920777,205609,0
293,30.132402896881104,2026-03-24T02:48:17.759984,40.62,1.0,3.02,0.0,4.03,0.0,1.0,55.24,17.52,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86857,0.72,0.7494,0,0.28,right_sharp,right,0.96,0.9744,10.6405,0.1732,0,,,,,,0,,,,920947,205655,0
294,30.187159061431885,2026-03-24T02:48:17.814741,41.48,0.0,4.25,0.0,4.87,0.0,0.0,54.76,17.58,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86785,0.72,0.7493,0,0.28,right_sharp,right,0.96,0.9744,10.6405,0.1734,0,,,,,,0,,,,917637,205551,0
295,30.245458841323853,2026-03-24T02:48:17.873040,43.56,1.01,3.54,0.0,5.17,0.0,1.0,58.3,17.57,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86693,0.72,0.7495,0,0.28,right_sharp,right,0.9603,0.9744,10.6405,0.1719,0,,,,,,0,,,,916381,205375,0
296,30.299709796905518,2026-03-24T02:48:17.927291,39.69,1.05,3.01,0.0,4.96,0.0,0.0,54.25,17.57,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86912,0.72,0.746,0,0.28,right_sharp,right,0.9604,0.9744,10.6405,0.1716,0,,,,,,0,,,,918085,205796,0
297,30.355233192443848,2026-03-24T02:48:17.982814,40.56,0.0,3.39,0.0,5.53,0.0,0.0,54.52,17.58,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.87051,0.72,0.7492,0,0.28,right_sharp,right,0.9605,0.9744,10.6405,0.1713,0,,,,,,0,,,,922501,206118,0
298,30.414911031723022,2026-03-24T02:48:18.042493,46.56,0.0,3.44,0.0,5.42,0.0,0.0,59.68,17.54,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86827,0.72,0.746,0,0.28,right_sharp,right,0.9604,0.9744,10.6405,0.1715,0,,,,,,0,,,,920581,205710,0
299,30.473912954330444,2026-03-24T02:48:18.101494,44.66,1.0,2.51,0.0,4.27,0.0,0.0,59.0,17.53,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86802,0.72,0.7493,0,0.28,right_sharp,right,0.9602,0.9744,10.6405,0.1723,0,,,,,,0,,,,921691,205606,0
